word,borrowing,age_oldest,age_youngest,age_oldest_num,age_youngest_num,word,phonology,phonlength,AoA,subtlexzipf,conc,cat,nounornot,verbornot,adjornot,advornot,pronounornot,functionornot,numberornot,pagel_rate
pair,1,1300,1300,700,700,pair,p8R,3,5.94,4.91,3.88,Noun,1,0,0,0,0,0,0,#N/A
study,1,1300,1300,700,700,study,stVdI,5,6.58,4.61,3.7,Noun,1,0,0,0,0,0,0,#N/A
coat,1,1300,1300,700,700,coat,k5t,3,3.58,4.41,4.97,Noun,1,0,0,0,0,0,0,#N/A
minister,1,1300,1300,700,700,minister,mInIst@R,8,7.42,5.44,4.22,Noun,1,0,0,0,0,0,0,#N/A
soil,1,1300,1300,700,700,soil,s4l,3,6.48,4.35,4.87,Noun,1,0,0,0,0,0,0,#N/A
poet,1,1300,1300,700,700,poet,p5It,4,8.61,4.09,4.36,Noun,1,0,0,0,0,0,0,#N/A
pasture,1,1300,1300,700,700,pasture,p#sJ@R,6,6.33,3.27,4.78,Noun,1,0,0,0,0,0,0,#N/A
air,1,1300,1300,700,700,air,8R,2,3.94,5.22,4.11,Noun,1,0,0,0,0,0,0,#N/A
bark,1,1300,1300,700,700,bark,b#k,3,5.17,3.92,4.52,Noun,1,0,0,0,0,0,0,3.79
niece,1,1300,1300,700,700,niece,nis,3,7,3.7,4.28,Noun,1,0,0,0,0,0,0,#N/A
poultry,1,1300,1300,700,700,poultry,p5ltrI,6,8.39,3.21,4.72,Noun,1,0,0,0,0,0,0,#N/A
enemy,1,1300,1300,700,700,enemy,En@mI,5,7.26,4.38,2.83,Noun,1,0,0,0,0,0,0,#N/A
crocodile,1,1300,1300,700,700,crocodile,krQk@d2l,8,5.11,3.95,4.83,Noun,1,0,0,0,0,0,0,#N/A
ocean,1,1300,1300,700,700,ocean,5SH,3,4.74,4.49,4.86,Noun,1,0,0,0,0,0,0,#N/A
spleen,1,1300,1300,700,700,spleen,splin,5,11.35,3.12,4.7,Noun,1,0,0,0,0,0,0,#N/A
hospital,1,1300,1300,700,700,hospital,hQspItP,7,5.55,5.08,4.64,Noun,1,0,0,0,0,0,0,#N/A
soldier,1,1300,1300,700,700,soldier,s5l_@R,6,6.94,4.36,4.72,Noun,1,0,0,0,0,0,0,#N/A
vein,1,1300,1300,700,700,vein,v1n,3,8.53,3.58,4.63,Noun,1,0,0,0,0,0,0,#N/A
try,1,1300,1300,700,700,try,tr2,3,3.44,5.65,2.22,Verb,0,1,0,0,0,0,0,#N/A
deny,1,1300,1300,700,700,deny,dIn2,4,7.8,4.12,2.2,Verb,0,1,0,0,0,0,0,#N/A
condemn,1,1300,1300,700,700,condemn,k@ndEm,6,12.5,3.53,1.96,Verb,0,1,0,0,0,0,0,#N/A
rescue,1,1300,1300,700,700,rescue,rEskju,6,7.17,4.68,3.17,Verb,0,1,0,0,0,0,0,#N/A
cover,1,1300,1300,700,700,cover,kVv@R,5,5.42,4.86,4.23,Verb,0,1,0,0,0,0,0,#N/A
enter,1,1300,1300,700,700,enter,Ent@R,5,5.67,4.42,3.12,Verb,0,1,0,0,0,0,0,#N/A
conceive,1,1300,1300,700,700,conceive,k@nsiv,6,10.39,3.19,2.04,Verb,0,1,0,0,0,0,0,#N/A
lift,1,1300,1300,700,700,lift,lIft,4,4.74,4.75,3.89,Verb,0,1,0,0,0,0,0,#N/A
cease,1,1300,1300,700,700,cease,sis,3,9.26,3.49,2.39,Verb,0,1,0,0,0,0,0,#N/A
push,1,1300,1300,700,700,push,pUS,3,4.26,4.92,4.21,Verb,0,1,0,0,0,0,0,8.06
dance,1,1300,1300,700,700,dance,d#ns,4,4.63,5.12,4.32,Verb,0,1,0,0,0,0,0,#N/A
touch,1,1300,1300,700,700,touch,tVJ,3,5.16,5.1,3.86,Verb,0,1,0,0,0,0,0,#N/A
cast,1,1300,1300,700,700,cast,k#st,4,7.24,4.58,3.92,Verb,0,1,0,0,0,0,0,#N/A
carcass,1,1299,1299,701,701,carcass,k#k@s,5,12.25,3.45,4.46,Noun,1,0,0,0,0,0,0,#N/A
sugar,1,1299,1568,701,432,sugar,SUg@R,5,3.95,4.84,4.87,Noun,1,0,0,0,0,0,0,#N/A
roast,1,1297,1297,703,703,roast,r5st,4,8.5,4.18,4.4,Adjective,0,0,1,0,0,0,0,#N/A
clear,1,1297,1297,703,703,clear,kl7R,4,5.8,5.37,3.55,Adjective,0,0,1,0,0,0,0,#N/A
certain,1,1297,1297,703,703,certain,s3tH,4,8.2,4.99,1.68,Adjective,0,0,1,0,0,0,0,#N/A
ancestor,1,1297,1297,703,703,ancestor,{nsEst@R,8,8.61,3.38,3.24,Noun,1,0,0,0,0,0,0,#N/A
second,1,1297,1297,703,703,second,sEk@nd,6,4.68,5.61,3.3,Noun,1,0,0,0,0,0,0,#N/A
shop,1,1297,1297,703,703,shop,SQp,3,5.78,5.05,4.31,Noun,1,0,0,0,0,0,0,#N/A
tent,1,1297,1297,703,703,tent,tEnt,4,5.16,4.21,4.96,Noun,1,0,0,0,0,0,0,#N/A
aunt,1,1297,1297,703,703,aunt,#nt,3,3.8,4.32,4.17,Noun,1,0,0,0,0,0,0,#N/A
armour,1,1297,1297,703,703,armour,#m@R,4,7.17,3.89,4.76,Noun,1,0,0,0,0,0,0,#N/A
dinner,1,1297,1297,703,703,dinner,dIn@R,5,3.99,4.77,4.5,Noun,1,0,0,0,0,0,0,#N/A
store,1,1297,1297,703,703,store,st$R,4,4.76,4.63,4.5,Noun,1,0,0,0,0,0,0,#N/A
river,1,1297,1297,703,703,river,rIv@R,5,4.9,4.93,4.89,Noun,1,0,0,0,0,0,0,3.69
judgment,1,1297,1297,703,703,judgment,_V_m@nt,7,8.94,4.2,1.68,Noun,1,0,0,0,0,0,0,#N/A
tailor,1,1297,1297,703,703,tailor,t1l@R,5,9.83,3.54,4.67,Noun,1,0,0,0,0,0,0,#N/A
valley,1,1297,1297,703,703,valley,v{lI,4,7.94,4.47,4.72,Noun,1,0,0,0,0,0,0,#N/A
accuse,1,1297,1297,703,703,accuse,@kjuz,5,9.1,3.58,2.25,Verb,0,1,0,0,0,0,0,#N/A
marry,1,1297,1297,703,703,marry,m{rI,4,5.83,4.43,3.03,Verb,0,1,0,0,0,0,0,#N/A
govern,1,1297,1297,703,703,govern,gVvH,4,9.53,3.57,2.21,Verb,0,1,0,0,0,0,0,#N/A
destroy,1,1297,1297,703,703,destroy,dIstr4,6,6.7,4.24,3.08,Verb,0,1,0,0,0,0,0,#N/A
join,1,1297,1297,703,703,join,_4n,3,5.83,5.1,2.86,Verb,0,1,0,0,0,0,0,#N/A
punishment,1,1292,1292,708,708,punishment,pVnISm@nt,9,5.47,4.06,2.46,Noun,1,0,0,0,0,0,0,#N/A
damage,1,1292,1292,708,708,damage,d{mI_,5,7.2,4.81,3.2,Noun,1,0,0,0,0,0,0,#N/A
corner,1,1292,1292,708,708,corner,k$n@R,5,5.21,4.96,4.61,Noun,1,0,0,0,0,0,0,#N/A
round,1,1290,1290,710,710,round,r6nd,4,4.75,5.71,3.9,Adjective,0,0,1,0,0,0,0,#N/A
face,1,1290,1290,710,710,face,f1s,3,3.75,5.44,4.87,Noun,1,0,0,0,0,0,0,#N/A
piece,1,1290,1290,710,710,piece,pis,3,4.89,5.27,4.14,Noun,1,0,0,0,0,0,0,#N/A
torch,1,1290,1290,710,710,torch,t$J,3,7.84,4.21,4.76,Noun,1,0,0,0,0,0,0,#N/A
host,1,1290,1290,710,710,host,h5st,4,8.05,4.39,3.63,Noun,1,0,0,0,0,0,0,#N/A
uncle,1,1290,1290,710,710,uncle,VNkP,4,4.47,4.56,4.24,Noun,1,0,0,0,0,0,0,#N/A
jewel,1,1290,1290,710,710,jewel,_u@l,4,6.22,3.76,4.96,Noun,1,0,0,0,0,0,0,#N/A
slave,1,1290,1290,710,710,slave,sl1v,4,7.84,3.87,4.38,Noun,1,0,0,0,0,0,0,#N/A
fault,1,1290,1290,710,710,fault,f$lt,4,6.94,4.75,2.41,Noun,1,0,0,0,0,0,0,#N/A
grape,1,1290,1290,710,710,grape,gr1p,4,3.94,3.54,5,Noun,1,0,0,0,0,0,0,#N/A
razor,1,1290,1290,710,710,razor,r1z@R,5,7.11,3.69,4.9,Noun,1,0,0,0,0,0,0,#N/A
language,1,1290,1290,710,710,language,l{NgwI_,7,6.79,4.82,2.35,Noun,1,0,0,0,0,0,0,#N/A
tax,1,1290,1290,710,710,tax,t{ks,4,8.94,5.18,3.89,Noun,1,0,0,0,0,0,0,#N/A
taste,1,1290,1290,710,710,taste,t1st,4,4.26,4.95,4.07,Noun,1,0,0,0,0,0,0,#N/A
pursue,1,1290,1290,710,710,pursue,p@sju,5,10,3.96,2.83,Verb,0,1,0,0,0,0,0,#N/A
paint,1,1290,1275,710,725,paint,p1nt,4,4.45,4.7,4.79,Verb,0,1,0,0,0,0,0,#N/A
pray,1,1290,1290,710,710,pray,pr1,3,5.79,4.17,3.21,Verb,0,1,0,0,0,0,0,#N/A
fry,1,1290,1290,710,710,fry,fr2,3,5.79,4.19,4.37,Verb,0,1,0,0,0,0,0,#N/A
sound,1,1280,1280,720,720,sound,s6nd,4,3.72,5.16,3.7,Verb,0,1,0,0,0,0,0,#N/A
envy,1,1280,1280,720,720,envy,EnvI,4,8.37,3.64,1.69,Verb,0,1,0,0,0,0,0,#N/A
cattle,1,1275,1275,725,725,cattle,k{tP,4,6.53,4.25,4.64,Noun,1,0,0,0,0,0,0,#N/A
leg,1,1275,1275,725,725,leg,lEg,3,3,4.88,4.83,Noun,1,0,0,0,0,0,0,3.73
cloak,1,1275,1275,725,725,cloak,kl5k,4,6.95,3.43,4.71,Noun,1,0,0,0,0,0,0,#N/A
mason,1,1275,1275,725,725,mason,m1sH,4,10.52,3.93,4.2,Noun,1,0,0,0,0,0,0,#N/A
supper,1,1275,1275,725,725,supper,sVp@R,5,6.32,4.01,4.63,Noun,1,0,0,0,0,0,0,#N/A
country,1,1275,1275,725,725,country,kVntrI,6,7.05,5.65,4.17,Noun,1,0,0,0,0,0,0,#N/A
mountain,1,1275,1275,725,725,mountain,m6ntIn,6,6.15,4.64,4.96,Noun,1,0,0,0,0,0,0,2.75
deceit,1,1275,1275,725,725,deceit,dIsit,5,10.95,3.01,2.37,Noun,1,0,0,0,0,0,0,#N/A
chieftain,1,1275,1275,725,725,chieftain,Jift@n,6,10.75,2.61,3.44,Noun,1,0,0,0,0,0,0,#N/A
arson,1,1275,1275,725,725,arson,#sH,3,11.2,3.25,3.66,Noun,1,0,0,0,0,0,0,#N/A
move,1,1275,1275,725,725,move,muv,3,4.62,5.49,3.25,Verb,0,1,0,0,0,0,0,#N/A
betray,1,1275,1275,725,725,betray,bItr1,5,9.39,3.23,2.17,Verb,0,1,0,0,0,0,0,#N/A
election,1,1270,1270,730,730,election,IlEkSH,6,9.17,5.07,3.17,Noun,1,0,0,0,0,0,0,#N/A
stable,1,1250,1250,750,750,stable,st1bP,5,8.9,4.3,3.77,Adjective,0,0,1,0,0,0,0,#N/A
ugly,1,1250,1250,750,750,ugly,VglI,4,4.17,4.23,3.23,Adjective,0,0,1,0,0,0,0,#N/A
pity,1,1250,1250,750,750,pity,pItI,4,8.72,4.1,1.87,Noun,1,0,0,0,0,0,0,#N/A
anger,1,1250,1250,750,750,anger,{Ng@R,5,6,4.3,2.41,Noun,1,0,0,0,0,0,0,#N/A
spirit,1,1250,1250,750,750,spirit,spIrIt,6,7.11,4.66,1.6,Noun,1,0,0,0,0,0,0,#N/A
hour,1,1250,1250,750,750,hour,6@R,3,5.85,5.17,3.1,Noun,1,0,0,0,0,0,0,#N/A
idol,1,1250,1250,750,750,idol,2dP,3,8.37,3.44,3.63,Noun,1,0,0,0,0,0,0,#N/A
veil,1,1250,1250,750,750,veil,v1l,3,9.69,3.5,4.45,Noun,1,0,0,0,0,0,0,#N/A
catch,1,1250,1250,750,750,catch,k{J,3,4.61,5.04,4.11,Verb,0,1,0,0,0,0,0,#N/A
raise,1,1240,1240,760,760,raise,r1z,3,6.72,4.85,3.8,Verb,0,1,0,0,0,0,0,#N/A
rice,1,1234,1234,766,766,rice,r2s,3,3.72,4.42,4.86,Noun,1,0,0,0,0,0,0,#N/A
noble,1,1230,1230,770,770,noble,n5bP,4,10.67,4.11,1.89,Adjective,0,0,1,0,0,0,0,#N/A
pinch,1,1230,1230,770,770,pinch,pInJ,4,5.5,4.01,4,Noun,1,0,0,0,0,0,0,#N/A
person,1,1230,1230,770,770,person,p3sH,4,4.67,5.34,4.72,Noun,1,0,0,0,0,0,0,4.81
acquit,1,1230,1230,770,770,acquit,@kwIt,5,13.22,2.32,2.13,Noun,1,0,0,0,0,0,0,#N/A
poison,1,1230,1230,770,770,poison,p4zH,4,5.58,3.92,4.27,Noun,1,0,0,0,0,0,0,#N/A
medicine,1,1230,1230,770,770,medicine,mEdsIn,6,4.89,4.31,4.79,Noun,1,0,0,0,0,0,0,#N/A
change,1,1230,1230,770,770,change,J1n_,4,4.26,5.49,2.89,Verb,0,1,0,0,0,0,0,#N/A
blame,1,1230,1230,770,770,blame,bl1m,4,6.48,4.66,2.06,Verb,0,1,0,0,0,0,0,#N/A
rotten,1,1225,1225,775,775,rotten,rQtH,4,6.95,4.04,3.87,Adjective,0,0,1,0,0,0,0,4.76
olive,1,1225,1225,775,775,olive,QlIv,4,6.68,4.29,4.9,Adjective,0,0,1,0,0,0,0,#N/A
crooked,1,1225,1225,775,775,crooked,krUkt,5,6.33,3.22,3.79,Adjective,0,0,1,0,0,0,0,#N/A
colour,1,1225,1225,775,775,colour,kVl@R,5,4,5.05,4.08,Noun,1,0,0,0,0,0,0,#N/A
noon,1,1225,1225,775,775,noon,nun,3,5.89,3.56,2.67,Noun,1,0,0,0,0,0,0,#N/A
flower,1,1225,1225,775,775,flower,fl6@R,5,3.11,4.5,5,Noun,1,0,0,0,0,0,0,2.29
manner,1,1225,1225,775,775,manner,m{n@R,5,6.83,4.17,1.62,Noun,1,0,0,0,0,0,0,#N/A
scorpion,1,1225,1225,775,775,scorpion,sk$pj@n,7,7.84,3.81,4.84,Noun,1,0,0,0,0,0,0,#N/A
order,1,1225,1225,775,775,order,$d@R,4,6.26,5.15,2.79,Noun,1,0,0,0,0,0,0,#N/A
beggar,1,1225,1225,775,775,beggar,bEg@R,5,7.63,3.15,4.59,Noun,1,0,0,0,0,0,0,#N/A
price,1,1225,1225,775,775,price,pr2s,4,7.35,5.28,3.63,Noun,1,0,0,0,0,0,0,#N/A
window,1,1225,1225,775,775,window,wInd5,5,4.74,4.84,4.86,Noun,1,0,0,0,0,0,0,#N/A
danger,1,1225,1225,775,775,danger,d1n_@R,6,4.61,4.75,2.68,Noun,1,0,0,0,0,0,0,#N/A
letter,1,1225,1225,775,775,letter,lEt@R,5,4.74,4.85,4.7,Noun,1,0,0,0,0,0,0,#N/A
fig,1,1225,1225,775,775,fig,fIg,3,8.06,3.48,4.97,Noun,1,0,0,0,0,0,0,#N/A
merchant,1,1225,1225,775,775,merchant,m3J@nt,6,9.8,3.78,4.31,Noun,1,0,0,0,0,0,0,#N/A
city,1,1225,1225,775,775,city,sItI,4,6.56,5.4,4.79,Noun,1,0,0,0,0,0,0,#N/A
oil,1,1225,1225,775,775,oil,4l,2,7.33,4.98,4.93,Noun,1,0,0,0,0,0,0,#N/A
mule,1,1225,1225,775,775,mule,mjul,4,5.65,3.26,5,Noun,1,0,0,0,0,0,0,#N/A
servant,1,1225,1225,775,775,servant,s3v@nt,6,7.89,4.02,4.64,Noun,1,0,0,0,0,0,0,#N/A
preach,1,1225,1225,775,775,preach,priJ,4,7.33,3.28,3.37,Verb,0,1,0,0,0,0,0,#N/A
cry,1,1225,1225,775,775,cry,kr2,3,2.78,4.56,4,Verb,0,1,0,0,0,0,0,#N/A
pay,1,1225,1225,775,775,pay,p1,2,5.5,5.4,3.54,Verb,0,1,0,0,0,0,0,#N/A
praise,1,1225,1225,775,775,praise,pr1z,4,7.95,4.14,2.61,Verb,0,1,0,0,0,0,0,#N/A
doubt,1,1225,1225,775,775,doubt,d6t,3,8.79,4.89,1.79,Verb,0,1,0,0,0,0,0,#N/A
seem,1,1225,1225,775,775,seem,sim,3,6.74,5.13,1.75,Verb,0,1,0,0,0,0,0,#N/A
cave,1,1220,1220,780,780,cave,k1v,3,6.74,4.19,4.96,Noun,1,0,0,0,0,0,0,#N/A
sky,1,1220,1220,780,780,sky,sk2,3,4.17,4.79,4.45,Noun,1,0,0,0,0,0,0,2.52
beak,1,1220,1220,780,780,beak,bik,3,5.42,3.83,4.96,Noun,1,0,0,0,0,0,0,#N/A
poor,1,1205,1205,795,795,poor,p$R,3,6.11,5.05,2.7,Adjective,0,0,1,0,0,0,0,#N/A
close,1,1205,1205,795,795,close,kl5z,4,4.5,5.43,3.2,Adjective,0,0,1,0,0,0,0,#N/A
lake,1,1205,1205,795,795,lake,l1k,3,4.61,4.49,4.88,Noun,1,0,0,0,0,0,0,3.5
calendar,1,1205,1205,795,795,calendar,k{lInd@R,8,5.89,4.33,4.62,Noun,1,0,0,0,0,0,0,#N/A
ball,1,1205,1205,795,795,ball,b$l,3,2.9,5.33,5,Noun,1,0,0,0,0,0,0,#N/A
club,1,1205,1205,795,795,club,klVb,4,5.89,5.1,3.78,Noun,1,0,0,0,0,0,0,#N/A
arrive,1,1205,1205,795,795,arrive,@r2v,4,6.26,4.47,3.22,Verb,0,1,0,0,0,0,0,#N/A
hit,1,1205,1205,795,795,hit,hIt,3,4.75,5.31,4.11,Verb,0,1,0,0,0,0,0,5.51
easy,1,1200,1200,800,800,easy,izI,3,5.43,5.32,2.07,Adjective,0,0,1,0,0,0,0,#N/A
ill,1,1200,1200,800,800,ill,Il,2,5.6,4.59,3.21,Adjective,0,0,1,0,0,0,0,#N/A
custom,1,1200,1200,800,800,custom,kVst@m,6,8.36,3.56,2.68,Noun,1,0,0,0,0,0,0,#N/A
religion,1,1200,1200,800,800,religion,rIlI_@n,7,7.06,4.39,1.71,Noun,1,0,0,0,0,0,0,#N/A
skin,1,1200,1591,800,409,skin,skIn,4,4.48,4.75,4.79,Noun,1,0,0,0,0,0,0,2.73
lamp,1,1200,1200,800,800,lamp,l{mp,4,4,4.09,4.97,Noun,1,0,0,0,0,0,0,#N/A
they,1,1200,1200,800,800,they,D1,2,4.88,6.83,2.93,Pronoun,0,0,0,0,1,0,0,2.75
get,1,1200,1200,800,800,get,gEt,3,3.17,6.49,2.38,Verb,0,1,0,0,0,0,0,#N/A
hurt,1,1200,1200,800,800,hurt,h3t,3,4,4.82,3.61,Verb,0,1,0,0,0,0,0,#N/A
want,1,1200,1200,800,800,want,wQnt,4,4.16,6.22,1.93,Verb,0,1,0,0,0,0,0,#N/A
scold,1,1200,1200,800,800,scold,sk5ld,5,8.53,2.33,3.07,Verb,0,1,0,0,0,0,0,#N/A
wages,1,1183,1183,817,817,wages,w1_Iz,5,9.57,4.17,3.96,Noun,1,0,0,0,0,0,0,#N/A
wing,1,1176,1176,824,824,wing,wIN,3,4.79,4.46,4.86,Noun,1,0,0,0,0,0,0,2.66
large,1,1175,1175,825,825,large,l#_,3,5.74,5.1,3.37,Adjective,0,0,1,0,0,0,0,#N/A
court,1,1175,1175,825,825,court,k$t,3,8.39,5.1,4.31,Noun,1,0,0,0,0,0,0,#N/A
fruit,1,1175,1175,825,825,fruit,frut,4,3.63,4.73,4.81,Noun,1,0,0,0,0,0,0,2.95
circumcision,1,1175,1175,825,825,circumcision,s3k@msIZH,9,12.11,2.5,4.13,Noun,1,0,0,0,0,0,0,#N/A
peace,1,1160,1160,840,840,peace,pis,3,6.32,4.74,1.62,Noun,1,0,0,0,0,0,0,#N/A
low,1,1150,1150,850,850,low,l5,2,4.7,5.12,3.34,Adjective,0,0,1,0,0,0,0,#N/A
die,1,1135,1135,865,865,die,d2,2,4.53,4.9,3.07,Verb,0,1,0,0,0,0,0,0.82
prison,1,1123,1123,877,877,prison,prIzH,5,7.5,4.81,4.68,Noun,1,0,0,0,0,0,0,#N/A
pin,1,1100,1100,900,900,pin,pIn,3,4.53,4.26,4.92,Noun,1,0,0,0,0,0,0,#N/A
take,1,1100,1100,900,900,take,t1k,3,4.37,6.08,3.06,Verb,0,1,0,0,0,0,0,#N/A
castle,1,1075,1075,925,925,castle,k#sP,4,5.8,4.68,4.96,Noun,1,0,0,0,0,0,0,#N/A
proud,1,1000,1000,1000,1000,proud,pr6d,4,5.44,4.99,2.07,Adjective,0,0,1,0,0,0,0,#N/A
altar,1,1000,1000,1000,1000,altar,$lt@R,5,7.16,3.58,4.85,Noun,1,0,0,0,0,0,0,#N/A
bottle,1,1000,1000,1000,1000,bottle,bQtP,4,3.56,4.65,4.91,Noun,1,0,0,0,0,0,0,#N/A
butter,1,1000,1000,1000,1000,butter,bVt@R,5,5.78,4.68,4.9,Noun,1,0,0,0,0,0,0,#N/A
school,1,1000,1000,1000,1000,school,skul,4,3.89,5.45,4.79,Noun,1,0,0,0,0,0,0,#N/A
law,1,1000,1000,1000,1000,law,l$,2,8.33,5.05,2.57,Noun,1,0,0,0,0,0,0,#N/A
circle,1,1000,1000,1000,1000,circle,s3kP,4,3.67,4.37,4.44,Noun,1,0,0,0,0,0,0,#N/A
fever,1,1000,1000,1000,1000,fever,fiv@R,5,5.84,3.99,3.27,Noun,1,0,0,0,0,0,0,#N/A
pepper,1,1000,1000,1000,1000,pepper,pEp@R,5,5.47,4.38,4.59,Noun,1,0,0,0,0,0,0,#N/A
line,1,1000,1000,1000,1000,line,l2n,3,4.85,5.45,4.5,Noun,1,0,0,0,0,0,0,#N/A
egg,1,1000,1000,1000,1000,egg,Eg,2,3.89,4.8,4.97,Noun,1,0,0,0,0,0,0,1.57
husband,1,1000,1000,1000,1000,husband,hVzb@nd,7,5.53,4.94,4.11,Noun,1,0,0,0,0,0,0,4.74
earlobe,1,1000,1000,1000,1000,earlobe,7l5b,4,6,1.97,4.96,Noun,1,0,0,0,0,0,0,#N/A
cup,1,1000,1000,1000,1000,cup,kVp,3,3.57,5.09,5,Noun,1,0,0,0,0,0,0,#N/A
cap,1,1000,1000,1000,1000,cap,k{p,3,5.53,4.42,4.59,Noun,1,0,0,0,0,0,0,#N/A
silk,1,1000,1000,1000,1000,silk,sIlk,4,7.39,4,4.7,Noun,1,0,0,0,0,0,0,#N/A
call,1,1000,1000,1000,1000,call,k$l,3,4.74,5.54,4,Verb,0,1,0,0,0,0,0,#N/A
give,1,1000,1000,1000,1000,give,gIv,3,4.28,5.86,2.83,Verb,0,1,0,0,0,0,0,0.76
turn,1,1000,1000,1000,1000,turn,t3n,3,4.11,5.45,3.44,Verb,0,1,0,0,0,0,0,8.18
clock,1,980,980,1020,1020,clock,klQk,4,4.42,4.89,5,Noun,1,0,0,0,0,0,0,#N/A
camel,1,950,950,1050,1050,camel,k{mP,4,5.11,3.8,4.93,Noun,1,0,0,0,0,0,0,#N/A
cross,1,936,984,1064,1016,cross,krQs,4,4.74,4.94,4.44,Verb,0,1,0,0,0,0,0,#N/A
table,1,900,900,1100,1100,table,t1bP,4,4.39,5.1,4.9,Noun,1,0,0,0,0,0,0,#N/A
priest,1,900,900,1100,1100,priest,prist,5,7.1,4.03,4.77,Noun,1,0,0,0,0,0,0,#N/A
Saturday,1,900,900,1100,1100,Saturday,s{t@dI,6,5.48,4.83,3.07,Name,0,0,0,0,0,0,0,#N/A
tower,1,897,897,1103,1103,tower,t6@R,4,6.33,4.5,4.76,Noun,1,0,0,0,0,0,0,#N/A
port,1,893,893,1107,1107,port,p$t,3,9.32,4.49,4.41,Noun,1,0,0,0,0,0,0,#N/A
temple,1,825,1310,1175,690,temple,tEmpP,5,8.79,4.03,4.53,Noun,1,0,0,0,0,0,0,#N/A
mortar,1,Late Old English,1300,850,700,mortar,m$t@R,5,11.9,3.65,4.48,Noun,1,0,0,0,0,0,0,#N/A
place,1,Late Old English,Late Old English,850,850,place,pl1s,4,4.95,5.78,3.48,Noun,1,0,0,0,0,0,0,#N/A
devil,1,800,800,1200,1200,devil,dEvP,4,5,4.24,3.41,Noun,1,0,0,0,0,0,0,#N/A
candle,1,700,700,1300,1300,candle,k{ndP,5,5.37,3.79,4.86,Noun,1,0,0,0,0,0,0,#N/A
post,1,Old English,1506,850,494,post,p5st,4,8.11,4.87,4.3,Noun,1,0,0,0,0,0,0,#N/A
pine,1,Old English,Old English,850,850,pine,p2n,3,5.53,3.99,4.37,Noun,1,0,0,0,0,0,0,#N/A
palm,1,Early Old English,1300,1100,700,palm,p#m,3,6,3.87,4.83,Noun,1,0,0,0,0,0,0,#N/A
pen,1,Early Old English,Early Old English,1100,1100,pen,pEn,3,5.11,4.37,4.92,Noun,1,0,0,0,0,0,0,#N/A
plant,1,Early Old English,Early Old English,1100,1100,plant,pl#nt,5,3.95,4.81,4.76,Noun,1,0,0,0,0,0,0,#N/A
fan,1,Early Old English,1000,1100,1000,fan,f{n,3,5.63,4.71,4.71,Noun,1,0,0,0,0,0,0,#N/A
master,1,Early Old English,Early Old English,1100,1100,master,m#st@R,6,6.5,4.76,2.63,Noun,1,0,0,0,0,0,0,#N/A
pillow,1,Early Old English,Early Old English,1100,1100,pillow,pIl5,4,3.47,3.73,5,Noun,1,0,0,0,0,0,0,#N/A
church,1,Proto-West Germanic,Proto-West Germanic,2000,2000,church,J3J,3,5.15,5.02,4.9,Noun,1,0,0,0,0,0,0,#N/A
cheese,1,Proto-West Germanic,Proto-West Germanic,2000,2000,cheese,Jiz,3,4.33,4.81,4.7,Noun,1,0,0,0,0,0,0,#N/A
wall,1,Proto-West Germanic,Proto-West Germanic,2000,2000,wall,w$l,3,3.79,5.05,4.86,Noun,1,0,0,0,0,0,0,#N/A
kitchen,1,Proto-West Germanic,Proto-West Germanic,2000,2000,kitchen,kIJIn,5,3.68,5.2,4.97,Noun,1,0,0,0,0,0,0,#N/A
pan,1,Proto-West Germanic,Proto-West Germanic,2000,2000,pan,p{n,3,4.72,4.6,4.86,Noun,1,0,0,0,0,0,0,#N/A
street,1,Proto-West Germanic,Proto-West Germanic,2000,2000,street,strit,5,4.58,5.2,4.75,Noun,1,0,0,0,0,0,0,#N/A
market,1,Proto-West Germanic,Proto-West Germanic,2000,2000,market,m#kIt,5,7.16,5.22,4.7,Noun,1,0,0,0,0,0,0,#N/A
sickle,1,Proto-West Germanic,Proto-West Germanic,2000,2000,sickle,sIkP,4,11.35,2.8,4.88,Noun,1,0,0,0,0,0,0,#N/A
mat,1,Proto-West Germanic,Proto-West Germanic,2000,2000,mat,m{t,3,4.62,3.76,4.83,Noun,1,0,0,0,0,0,0,#N/A
cook,1,Proto-West Germanic,Proto-West Germanic,2000,2000,cook,kUk,3,4.22,5.03,4.32,Verb,0,1,0,0,0,0,0,#N/A
cooked,1,Proto-Germanic,Proto-Germanic,2500,2500,cooked,kUkt,4,#N/A,4.73,#N/A,Adjective,0,0,1,0,0,0,0,#N/A
rich,1,Proto-Germanic,Proto-Germanic,2500,2500,rich,rIJ,3,6.32,4.86,2.79,Adjective,0,0,1,0,0,0,0,#N/A
anchor,1,Proto-Germanic,Proto-Germanic,2500,2500,anchor,{Nk@R,5,5.72,3.67,4.77,Noun,1,0,0,0,0,0,0,#N/A
camp,1,Proto-Germanic,Proto-Germanic,2500,2500,camp,k{mp,4,5.78,4.57,4.35,Noun,1,0,0,0,0,0,0,#N/A
belt,1,Proto-Germanic,Proto-Germanic,2500,2500,belt,bElt,4,4.62,4.32,4.9,Noun,1,0,0,0,0,0,0,#N/A
wine,1,Proto-Germanic,Proto-Germanic,2500,2500,wine,w2n,3,7.9,4.84,4.79,Noun,1,0,0,0,0,0,0,#N/A
