"word","borrowing","age_oldest","age_youngest","age_oldest_num","age_youngest_num","word.1","phonology","phonlength","AoA","subtlexzipf","conc","cat","AoA_obj","source.language","source.word","source.language.mean.word.length","source.language.word.freq","source.word.length"
"cart",2,"800","800","1200","1200","cart","k#t",3,"6.16","3.77","4.89","Noun",2,"Old Norse","kartr",4.2093023255814,0.192299424020115,5
"pot",2,"Proto-West Germanic","Proto-West Germanic","2000","2000","pot","pQt",3,"5.95","4.76","4.81","Noun",2,"French","pot",3.5,0.259472469424101,3
"cheap",2,"Proto-Germanic","Proto-Germanic","2500","2500","cheap","Jip",3,"7.11","4.65","2.11","Adjective",2,"Latin","caupō",4.83333333333333,0.322843878804296,5
"gold",2,"Proto-Germanic","Proto-Germanic","2500","2500","gold","g5ld",4,"7.10","5.10","4.81","Noun",2,"Unidentified","Unidentifiable",NA,NA,14
"silver",2,"Proto-Germanic","Proto-Germanic","2500","2500","silver","sIlv@R",6,"6.21","5.01","4.52","Noun",2,"Unidentified","Unidentifiable",NA,NA,14
"iron",2,"Proto-Germanic","Proto-Germanic","2500","2500","iron","2@n",3,"7.32","4.52","4.59","Noun",2,"Unidentified","Unidentifiable",NA,NA,14
"postcard",1,"1870","1870","130","130","postcard","p5stk#d",7,"6.74","3.72","4.93","Noun",2,"French","carte",3.5,0.134541280442127,5
"cigarette",1,"1842","1842","158","158","cigarette","sIg@rEt",7,"6.39","4.11","4.88","Noun",4,"French","cigarette",3.5,0.000505380312572062,9
"bus",1,"1832","1832","168","168","bus","bVs",3,"3.85","4.74","4.90","Noun",2,"Latin","omnibus",4.83333333333333,0.0461205541148995,7
"grandparent",1,"1830","1830","170","170","grandparent","gr{np8r@nt",10,"5.50","2.61","4.03","Noun",NA,"Latin","grandis + parens",4.83333333333333,2.17431840351774e-13,16
"citrus",1,"1825","1825","175","175","citrus","sItr@s",6,"6.63","3.42","4.21","Noun",6,"Latin","citrus",4.83333333333333,0.207542493517048,6
"boomerang",1,"1789","1789","211","211","boomerang","bum@r{N",7,"9.79","3.04","4.70","Noun",4,"Dharuk","womurrang",4.95652173913043,0.0294117647058824,9
"termite",1,"1781","1781","219","219","termite","t3m2t",5,"7.94","2.94","4.70","Noun",4,"Latin","term-es, -item",4.83333333333333,2.0012216535747e-09,14
"kangaroo",1,"1773","1773","227","227","kangaroo","k{Ng@ru",7,"5.55","3.62","4.86","Noun",2,"Guugu Yimidhirr","gaŋurru",4.84848484848485,0.0606060606060606,7
"tattoo",1,"1769","1769","231","231","tattoo","t@tu",4,"7.79","3.78","4.71","Noun",2,"Tahitian","tātau",4.77310924369748,0.214285714285714,5
"lasso",1,"1768","1768","232","232","lasso","l{su",4,"8.56","2.70","4.74","Noun",4,"Spanish","lazo",8.05128205128205,0.344359985298356,4
"adobe",1,"1748","1748","252","252","adobe","@d5bI",5,"12.22","2.28","4.19","Noun",4,"Spanish","adobar",8.05128205128205,0.167980480633344,6
"poncho",1,"1717","1717","283","283","poncho","pQnJ5",5,"8.84","2.41","4.97","Noun",8,"Spanish","poncho",8.05128205128205,0.167980480633344,6
"adjudicate",1,"1700","1700","300","300","adjudicate","@_udIk1t",8,"15.25","2.36","2.12","Verb",14,"Latin","adiudicāre",4.83333333333333,0.000751411232959142,10
"vagina",1,"1682","1682","318","318","vagina","v@_2n@",6,"8.89","3.14","4.82","Noun",12,"Latin","vagina",4.83333333333333,0.207542493517048,6
"caribou",1,"1665","1665","335","335","caribou","k{rIbu",6,"12.06","2.93","4.92","Noun",10,"French","caribou",3.5,0.0096100914601519,7
"chili",1,"1662","1662","338","338","chili","JIlI",4,"6.61","2.58","4.79","Noun",2,"Spanish","chile",8.05128205128205,0.226773648855015,5
"flour",1,"1660","1660","340","340","flour","fl6@R",5,"6.89","4.39","4.97","Noun",2,"French","fleur (de farine)",3.5,3.11534735926384e-17,17
"hut",1,"1658","1658","342","342","hut","hVt",3,"8.10","3.82","4.65","Noun",2,"French","hutte",3.5,0.134541280442127,5
"turtle",1,"1657","1657","343","343","turtle","t3tP",4,"4.17","3.64","5.00","Noun",2,"French","tortue",3.5,0.0288302743804557,6
"soup",1,"1653","1653","347","347","soup","sup",3,"5.37","4.41","4.72","Noun",2,"French","soupe",3.5,0.134541280442127,5
"pumpkin",1,"1647","1647","353","353","pumpkin","pVmpkIn",7,"4.78","3.79","4.90","Noun",2,"French","pompion",3.5,0.0096100914601519,7
"electricity",1,"1646","1646","354","354","electricity","IlEktrIs@tI",11,"6.60","4.44","3.90","Noun",2,"Late Latin","ēlectricus",4.83333333333333,0.00077517595211973,10
"squash",1,"1643","1643","357","357","squash","skwQS",5,"6.94","3.92","4.70","Noun",2,"Narragansett","asquutasquash",4.27027027027027,6.67670058498624e-05,13
"dress",1,"1638","1638","362","362","dress","drEs",4,"4.05","4.85","4.93","Noun",2,"French","dresser",3.5,0.0096100914601519,7
"expensive",1,"1634","1634","366","366","expensive","IkspEnsIv",9,"6.33","4.79","3.13","Adjective",4,"Late Latin","*expensīvus",4.83333333333333,6.16488345209739e-05,11
"sculptor",1,"1634","1634","366","366","sculptor","skVlpt@R",8,"9.84","3.51","4.09","Noun",6,"Latin","sculptor",4.83333333333333,0.0306540683354321,8
"address",1,"1633","1633","367","367","address","@drEs",5,"5.15","4.69","3.89","Noun",2,"French","adresse",3.5,0.0096100914601519,7
"copulate",1,"1632","1632","368","368","copulate","kQpjUl1t",8,"13.00","1.84","3.13","Verb",12,"Latin","copulāre",4.83333333333333,0.0306540683354321,8
"coyote",1,"1628","1628","372","372","coyote","k45tI",5,"6.68","2.87","4.96","Noun",4,"Spanish","coyote",8.05128205128205,0.167980480633344,6
"boundary",1,"1626","1626","374","374","boundary","b6nd@rI",7,"8.35","3.90","3.04","Noun",6,"French (Anglo-Norman)","bodne, borne",3.5,1.08966959354082e-07,12
"molar",1,"1626","1626","374","374","molar","m5l@R",5,"8.12","2.46","4.83","Noun",6,"Latin","molaris",4.83333333333333,0.0461205541148995,7
"goitre",1,"1625","1625","375","375","goitre","g4t@R",5,"#N/A","2.08","#N/A","Noun",NA,"French","goître",3.5,0.0288302743804557,6
"cockroach",1,"1624","1624","376","376","cockroach","kQkr5J",6,"6.25","3.07","4.96","Noun",6,"Spanish","cucaracha",8.05128205128205,0.00839902403166722,9
"ray",1,"1624","1624","376","376","ray","r1",2,"6.73","4.56","3.57","Noun",4,"French","raie",3.5,0.269082560884253,4
"paddy",1,"1623","1623","377","377","paddy","p{dI",4,"11.69","4.04","#N/A","Noun",8,"Malay","padi",4.75,0.386363636363636,4
"liberate",1,"1623","1623","377","377","liberate","lIb@r1t",7,"11.75","3.05","2.29","Verb",8,"Latin","liberāre",4.83333333333333,0.0306540683354321,8
"surprised",1,"1620","1620","380","380","surprised","s@pr2zd",7,"6.63","4.84","2.50","Adjective",NA,"French","surpris",3.5,0.0096100914601519,7
"cultivate",1,"1620","1655","380","345","cultivate","kVltIv1t",8,"12.39","2.89","3.14","Verb",6,"Latin","cultivāre",4.83333333333333,0.0230602770574497,9
"moose",1,"1614","1614","386","386","moose","mus",3,"5.22","3.35","4.97","Noun",2,"Eastern Abenaki","mos",6.08695652173913,0.0869565217391304,3
"coconut",1,"1613","1613","387","387","coconut","k5k@nVt",7,"6.50","4.08","4.79","Noun",2,"Spanish","coco",8.05128205128205,0.344359985298356,4
"lagoon",1,"1612","1612","388","388","lagoon","l@gun",5,"9.42","3.26","4.50","Noun",8,"Spanish","laguna",8.05128205128205,0.167980480633344,6
"similar",1,"1611","1611","389","389","similar","sImIl@R",7,"7.33","4.81","2.46","Adjective",4,"French","similaire",3.5,0.000505380312572062,9
"injection",1,"1611","1611","389","389","injection","In_EkSH",7,"10.68","3.64","3.86","Noun",6,"Latin","iniectiō, iniicere",4.83333333333333,3.88058516386576e-18,18
"granddaughter",1,"1611","1611","389","389","granddaughter","gr{nd$t@R",9,"4.68","3.72","4.37","Noun",4,"French","grand",3.5,0.134541280442127,5
"opossum",1,"1610","1610","390","390","opossum","@pQs@m",6,"8.76","2.14","4.93","Noun",2,"Algonquian (Powhatan)","opassom",4.05,0.256410256410256,7
"raccoon",1,"1609","1609","391","391","raccoon","r@kun",5,"6.79","2.57","4.67","Noun",2,"Algonquian (Powhatan)","árehkan",4.05,0.256410256410256,7
"jaguar",1,"1604","1604","396","396","jaguar","_{gj9R",6,"7.78","3.55","4.90","Noun",4,"Tupí","jaguara",4.94117647058824,0.0789473684210526,7
"insect",1,"1601","1601","399","399","insect","InsEkt",6,"4.75","3.85","4.89","Noun",2,"Latin","insectum",4.83333333333333,0.0306540683354321,8
"centipede",1,"1601","1601","399","399","centipede","sEntIpid",8,"7.39","2.94","4.79","Verb",6,"Latin","centipeda",4.83333333333333,0.0230602770574497,9
"attack",1,"1600","1600","400","400","attack","@t{k",4,"6.58","4.90","3.71","Noun",4,"French","attaquer",3.5,0.0096100914601519,8
"zero",1,"1600","1600","400","400","zero","z7r5",4,"5.31","4.35","2.86","Number",4,"Spanish","cero",8.05128205128205,0.344359985298356,4
"banyan",1,"1599","1599","401","401","banyan","b{nj{n",6,"10.75","2.11","#N/A","Noun",14,"Portuguese","banian",4.03846153846154,0.1,6
"farmer",1,"1599","1599","401","401","farmer","f#m@R",5,"4.74","4.35","4.54","Noun",2,"French","fermier",3.5,0.0096100914601519,7
"urinate",1,"1599","1599","401","401","urinate","j9rIn1t",7,"7.63","2.70","4.46","Verb",10,"Latin","ūrināre",4.83333333333333,0.0461205541148995,7
"precipice",1,"1598","1598","402","402","precipice","prEsIpIs",8,"11.94","2.65","#N/A","Noun",14,"French","precipice",3.5,0.000505380312572062,9
"bamboo",1,"1598","1598","402","402","bamboo","b{mbu",5,"9.28","3.65","4.86","Noun",2,"Dutch","bamboes",3.63636363636364,0.00353147356954063,7
"bomb",1,"1598","1598","402","402","bomb","bQm",3,"8.00","4.49","4.84","Noun",2,"French","bombe",3.5,0.134541280442127,5
"netbag",1,"1598","1598","402","402","netbag","nEtb{g",6,"#N/A","#N/A","#N/A","Noun",NA,"Old Norse","baggi",4.2093023255814,0.192299424020115,5
"tea",1,"1598","1598","402","402","tea","ti",2,"5.47","5.02","4.69","Noun",2,"Dutch","thee",3.63636363636364,0.294364103429945,4
"coffee",1,"1598","1598","402","402","coffee","kQfI",4,"4.94","4.65","4.81","Noun",2,"Dutch","koffie",3.63636363636364,0.0452867851430684,6
"plastic",1,"1598","1598","402","402","plastic","pl{stIk",7,"5.11","4.43","4.79","Noun",6,"Italian","plastica",4.75,0.075,8
"intestines",1,"1597","1597","403","403","intestines","IntEstInz",9,"9.28","3.09","4.74","Noun",4,"Latin","intestīnum",4.83333333333333,0.000751411232959142,10
"return",1,"1596","1596","404","404","return","rIt3n",5,"5.61","4.91","2.97","Verb",2,"French (Anglo-Norman)","retourner",3.5,0.000505380314069954,9
"descendant",1,"1594","1594","406","406","descendant","dIsEnd@nt",9,"9.61","2.98","3.53","Noun",8,"French","descendant",3.5,4.4995900781643e-05,10
"split",1,"1590","1590","410","410","split","splIt",5,"6.25","4.63","3.96","Verb",2,"Dutch","splitten",3.63636363636364,0.000159253282953482,8
"pipe",1,"1588","1588","412","412","pipe","p2p",3,"8.17","4.26","4.88","Noun",2,"Late Latin","pīpa",4.83333333333333,0.237895994098419,4
"buffalo",1,"1588","1588","412","412","buffalo","bVf@l5",6,"6.70","3.86","4.83","Noun",2,"Portuguese","búfalo",4.03846153846154,0.1,6
"tobacco",1,"1588","1588","412","412","tobacco","t@b{k5",6,"7.39","3.82","4.88","Noun",2,"Spanish","tabaco",8.05128205128205,0.167980480633344,6
"yam",1,"1588","1588","412","412","yam","j{m",3,"8.34","2.99","4.93","Noun",8,"Portuguese","inhame",4.03846153846154,0.1,6
"grandson",1,"1586","1586","414","414","grandson","gr{nsVn",7,"5.89","3.88","4.30","Noun",2,"French","grand",3.5,0.134541280442127,5
"difficult",1,"1585","1585","415","415","difficult","dIfIk@lt",8,"5.85","5.40","2.21","Adjective",2,"Latin","difficilis",4.83333333333333,0.000751411232959142,10
"injure",1,"1583","1583","417","417","injure","In_@R",5,"7.53","3.12","3.48","Verb",4,"French","injurer",3.5,0.0096100914601519,7
"vegetables",1,"1582","1582","418","418","vegetables","vE_t@bPz",8,"4.17","4.40","4.89","Noun",NA,"French","végétable",3.5,0.000505380312572062,9
"omen",1,"1582","1582","418","418","omen","5mEn",4,"12.05","3.18","2.69","Noun",10,"Latin","ōmen",4.83333333333333,0.230602770574497,4
"falsity",1,"1579","1579","421","421","falsity","f$ls@tI",7,"12.07","1.47","#N/A","Adjective",8,"French","falsete",3.5,0.0096100914601519,7
"defecate",1,"1579","1579","421","421","defecate","dEf@k1t",7,"13.20","2.28","4.21","Verb",14,"Latin","dēfaecāre",4.83333333333333,0.0230602770574497,9
"penis",1,"1578","1578","422","422","penis","pinIs",5,"8.53","3.66","5.00","Noun",2,"Latin","pēnis",4.83333333333333,0.322843878804296,5
"necklace",1,"1577","1577","423","423","necklace","nEklIs",6,"5.00","3.80","4.96","Noun",2,"French (Anglo-Norman)","laz",3.5,0.259472470193149,3
"collect",1,"1573","1573","427","427","collect","k@lEkt",6,"5.61","4.48","3.34","Verb",2,"Middle French","collecter",3.5,0.000505403110210463,9
"mosquito",1,"1572","1572","428","428","mosquito","m@skit5",7,"6.10","3.29","4.88","Noun",4,"Spanish","mosquito",8.05128205128205,0.0335960961266689,8
"cone",1,"1570","1570","430","430","cone","k5n",3,"4.67","3.67","4.86","Noun",2,"Latin","conus",4.83333333333333,0.322843878804296,5
"alligator",1,"1568","1568","432","432","alligator","{lIg1t@R",8,"4.78","3.21","4.96","Noun",2,"Spanish","el lagarto",8.05128205128205,0.000516140231601195,10
"tapir",1,"1568","1568","432","432","tapir","t1p@R",5,"11.23","3.07","#N/A","Noun",13,"Tupí","tapyra",4.94117647058824,0.0789473684210526,6
"bank",1,"1567","1567","433","433","bank","b{Nk",4,"6.44","5.28","4.78","Noun",2,"French","banque",3.5,0.0288302743804557,6
"government",1,"1566","1566","434","434","government","gVvHm@nt",8,"8.50","5.76","2.88","Noun",2,"French","gouvernement",3.5,1.08966959031116e-07,12
"silent",1,"1565","1565","435","435","silent","s2l@nt",6,"4.42","4.25","3.67","Adjective",4,"Latin","silen-s, -tem",4.83333333333333,9.75238903490881e-08,13
"prostitute",1,"1563","1563","437","437","prostitute","prQstItjut",10,"11.78","3.50","4.28","Noun",10,"Latin","prōstitūta",4.83333333333333,0.000751411232959142,10
"banana",1,"1563","1563","437","437","banana","b@n#n@",6,"3.78","4.21","5.00","Noun",2,"Portuguese","banana",4.03846153846154,0.1,6
"toucan",1,"1558","1558","442","442","toucan","tuk@n",5,"8.69","2.70","4.66","Noun",13,"Tupí","tucana",4.94117647058824,0.0789473684210526,6
"canoe",1,"1555","1555","445","445","canoe","k@nu",4,"6.63","3.50","4.86","Noun",4,"Spanish","canoa",8.05128205128205,0.226773648855015,5
"hammock",1,"1555","1555","445","445","hammock","h{m@k",5,"7.11","3.13","4.89","Noun",6,"Spanish","hamaca",8.05128205128205,0.167980480633344,6
"potato",1,"1555","1555","445","445","potato","p@t1t5",6,"4.84","4.44","4.85","Noun",2,"Spanish","patata",8.05128205128205,0.167980480633344,6
"savanna",1,"1555","1555","445","445","savanna","s@v{n@",6,"12.00","2.58","4.32","Noun",13,"Spanish","sabana",8.05128205128205,0.167980480633344,6
"cassava",1,"1555","1555","445","445","cassava","k@s#v@",6,"17.44","2.04","#N/A","Noun",14,"French","cassave",3.5,0.0096100914601519,7
"manioc",1,"1554","1554","446","446","manioc","m{nIQk",6,"#N/A","2.09","#N/A","Noun",14,"French","manioc",3.5,0.0288302743804557,6
"footprint",1,"1552","1552","448","448","footprint","fUtprInt",8,"5.78","3.62","4.37","Noun",4,"Middle French","prente",3.5,0.0288315749102824,6
"extinguish",1,"1551","1551","449","449","extinguish","IkstINgwIS",10,"8.95","2.76","3.47","Verb",8,"Latin","extinguere",4.83333333333333,0.000751411232959142,10
"vulva",1,"1548","1577","452","423","vulva","vVlv@",5,"13.11","1.90","4.50","Noun",12,"Latin","vulva",4.83333333333333,0.322843878804296,5
"invite",1,"1548","1548","452","452","invite","Inv2t",5,"6.79","4.16","3.00","Verb",2,"French","inviter",3.5,0.0096100914601519,7
"pregnant",1,"1545","1545","455","455","pregnant","prEgn@nt",8,"6.76","4.43","4.59","Adjective",6,"Latin","praegnan-s, -tem",4.83333333333333,2.17431840351774e-13,16
"plate",1,"1545","1545","455","455","plate","pl1t",4,"3.84","4.73","4.77","Noun",2,"French (Anglo-Norman)","plat",3.5,0.269082561681784,4
"machine",1,"1545","1545","455","455","machine","m@Sin",5,"6.53","4.83","4.25","Noun",2,"French","machine",3.5,0.0096100914601519,7
"maize",1,"1543","1543","457","457","maize","m1z",3,"9.59","3.11","4.58","Noun",12,"Spanish","maiz",8.05128205128205,0.344359985298356,4
"tendon",1,"1543","1543","457","457","tendon","tEnd@n",6,"9.58","2.98","4.47","Noun",10,"Latin","tendō, -nem",4.83333333333333,5.97588542720223e-05,11
"alcohol",1,"1543","1543","457","457","alcohol","{lk@hQl",7,"9.00","4.52","4.76","Noun",4,"French","alcool",3.5,0.0288302743804557,6
"gull",1,"1542","1542","458","458","gull","gVl",3,"8.65","3.11","4.08","Noun",6,"Welsh","gwylan",4.35714285714286,0.0784313725490196,6
"stupid",1,"1541","1541","459","459","stupid","stjupId",7,"4.40","4.78","1.75","Adjective",4,"Latin","stupidus",4.83333333333333,0.0306540683354321,8
"pus",1,"1541","1541","459","459","pus","pVs",3,"7.78","3.13","4.52","Noun",6,"Latin","pūs",4.83333333333333,0.092241108229799,3
"toilet",1,"1540","1540","460","460","toilet","t4lIt",5,"3.54","4.54","4.97","Noun",2,"French","toilette",3.5,0.0096100914601519,8
"police",1,"1540","1540","460","460","police","p@lis",5,"5.05","5.50","4.79","Noun",2,"French","police",3.5,0.0288302743804557,6
"brackish",1,"1538","1538","462","462","brackish","br{kIS",6,"15.23","2.19","#N/A","Adjective",13,"Middle Low German","brak",3.55357142857143,0.195898003108819,4
"headband",1,"1535","1535","465","465","headband","hEdb{nd",7,"6.33","3.03","5.00","Noun",2,"French","bande",3.5,0.134541280442127,5
"imitate",1,"1534","1534","466","466","imitate","ImIt1t",6,"9.20","3.07","2.66","Verb",6,"Latin","imitārī",4.83333333333333,0.0461205541148995,7
"battery",1,"1531","1531","469","469","battery","b{t@rI",6,"5.58","3.87","4.67","Noun",4,"French (Anglo-Norman)","batre",3.5,0.134541280840892,5
"dirty",1,"1530","1530","470","470","dirty","d3tI",4,"4.55","4.57","4.23","Adjective",2,"Old Norse","drit",4.2093023255814,0.403828790442242,4
"whirlpool",1,"1530","1530","470","470","whirlpool","w3lpul",6,"8.95","2.91","4.64","Noun",2,"Old Norse","hvirfla",4.2093023255814,0.0192299424020115,7
"relative",1,"1530","1530","470","470","relative","rEl@tIv",7,"6.47","4.07","2.97","Noun",4,"Latin","relatif",4.83333333333333,0.0461205541148995,7
"chest",1,"1530","1530","470","470","chest","JEst",4,"5.05","4.48","4.93","Noun",2,"Latin","cista",4.83333333333333,0.322843878804296,5
"disappear",1,"1530","1530","470","470","disappear","dIs@p7R",7,"5.37","4.21","2.86","Verb",2,"French","désapparaître",3.5,2.96388999647739e-09,13
"beautiful",1,"1526","1526","474","474","beautiful","bjut@fUl",8,"5.72","5.42","2.16","Adjective",2,"French (Anglo-Norman)","biaute",3.5,0.0288302744659055,6
"sorcerer",1,"1526","1526","474","474","sorcerer","s$s@r@R",7,"11.37","3.01","4.47","Noun",12,"Middle French","sorcier",3.5,0.00961052497009413,7
"anxiety",1,"1525","1525","475","475","anxiety","{Nz2@tI",7,"8.17","3.90","2.21","Noun",8,"Latin","anxietā-s, -tem",4.83333333333333,2.61436307801958e-11,15
"wagon",1,"1523","1523","477","477","wagon","w{g@n",5,"5.22","3.73","4.89","Noun",2,"Dutch","wagen",3.63636363636364,0.15850374800074,5
"fragrant",1,"1520","1520","480","480","fragrant","fr1gr@nt",8,"9.58","3.35","3.35","Adjective",6,"Latin","fragran-s, -tem",4.83333333333333,2.61436307801958e-11,15
