ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
36020,oldh1241,Old High German,1767,to scrape,5-48,krazzôn,,,7521031650781761,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36021,oldh1241,Old High German,2017,to stir or to mix,5-49,(h)ruoren,,,7521031505938208,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36022,oldh1241,Old High German,1368,the bread,5-51,brôt,,,7521032668151058,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36023,oldh1241,Old High German,273,the dough,5-53,teig,,,7521033413000077,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36024,oldh1241,Old High German,274,to knead,5-54,knetan,,,7521034692104938,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36025,oldh1241,Old High German,1594,the flour,5-55,melo,,,7521035658615675,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36026,oldh1241,Old High German,1033,to crush or to grind,5-56,malan,,,7521036672670757,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36027,oldh1241,Old High German,636,the mill,5-57,quirn(a),,,7521037707023904,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36028,oldh1241,Old High German,224,the mortar(1),5-58,mortâri,,,7521038305091610,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,,,,,,,,,,Present only since contact,
36029,oldh1241,Old High German,225,the pestle,5-59,rîbil,,,7521041252719937,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,rub-NMLZ,noun,,,,,,,,,,,
36030,oldh1241,Old High German,634,the meat,5-61,fleisc,,,7426101698927620,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36031,oldh1241,Old High German,1874,the sausage,5-63,brod,,,7521045407597568,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36032,oldh1241,Old High German,1547,the soup,5-64,jussal,,,7521045657253729,2. probably borrowed,0.75,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,2. Intermediate,,,,,,,,,Present in pre-contact environment,
36033,oldh1241,Old High German,924,the vegetables,5-65,smalasât,,,7521053993443793,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,small-seed,noun,,,,,,,,,,,
36034,oldh1241,Old High German,832,the bean,5-66,bôna,,,7521055384751750,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36035,oldh1241,Old High German,1507,the fruit,5-71,obaz,,,7521056983330770,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36036,oldh1241,Old High German,322,the fig,5-75,fîga,,,752113112096203,1. clearly borrowed,1.0,unanalyzable,1.0,801-900,Latin to West Germanic,801-900,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36037,oldh1241,Old High German,920,the grape,5-76,drûbo,,,752115271934615,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36038,oldh1241,Old High German,191,the nut,5-77,(h)nuz,,,752115444839783,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36039,oldh1241,Old High German,1154,the olive,5-78,oliberi,,,752117303187270,1. clearly borrowed,1.0,analyzable compound,0.5,Pre-Old-High-German,Latin to Old High German,Pre-Old-High-German,,0. No evidence for calquing,,Only the part oli 'oil' is borrowed.,,Insertion,,oil-berry,noun,2. Intermediate,,,,,,,,,Present only since contact,
36040,oldh1241,Old High German,1484,the oil,5-79,smalz,,,752118542259076,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,melt-NMLZ,noun,,,,,,,,,,,
36041,oldh1241,Old High German,323,the grease or fat,5-791,unsli(h)t,,,7521113288484276,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,not-beat-NMLZ,noun,,,,,,,,,,,
36042,oldh1241,Old High German,1274,the salt,5-81,salz,,,7521115388106682,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36043,oldh1241,Old High German,1385,the pepper,5-82,"pheffur, pheffar",,,7521116969438899,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36044,oldh1241,Old High German,942,the honey,5-84,honag,,,7521118987226471,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36045,oldh1241,Old High German,862,the sugar,5-85,zuckar,,,7521119611964789,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36046,oldh1241,Old High German,635,the milk,5-86,miluh,,,7521123657752699,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36047,oldh1241,Old High German,93,to milk,5-87,melkan,,,752112447637566,5. no evidence for borrowing,0.0,semi-analyzable,0.75,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,melk-an [milk-VBLR],verb,,,,,,,,,,,
36048,oldh1241,Old High German,1569,the cheese,5-88,kâsi,,,7521125924397978,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
36049,oldh1241,Old High German,1245,the butter,5-89,butira,,,7521126949936095,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Replacement,,,noun,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
36050,oldh1241,Old High German,731,the drink,5-9,tranc,,,7521127140005957,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,drink-NMLZ,noun,,,,,,,,,,,
36051,oldh1241,Old High German,941,the mead,5-91,meto,,,7521128261324326,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36052,oldh1241,Old High German,1524,the wine,5-92,wîn,,,7521128304952741,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36053,oldh1241,Old High German,1639,the beer,5-93,bior,,,7521129199921962,4. very little evidence for borrowing,0.25,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36054,oldh1241,Old High German,744,the egg,5-97,ei,,,7521131800467846,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36055,oldh1241,Old High German,158,to put on,6-11,wâten,,,7521315402511906,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,dress-VBLZ,verb,,,,,,,,,,,
36056,oldh1241,Old High German,1895,the clothing or clothes,6-12,(gi)wâti(),,,7521314650187926,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,put on-NMLZ,noun,,,,,,,,,,,
36057,oldh1241,Old High German,881,the tailor,6-13,nâtâri,,,752139960076375,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,sew-NMLZ,noun,,,,,,,,,,,
36058,oldh1241,Old High German,1616,the cloth,6-21,tuoh,,,7521316923484072,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36059,oldh1241,Old High German,964,the wool,6-22,wolla,,,752131771423508,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36060,oldh1241,Old High German,916,the linen,6-23,saban,,,7521320768387188,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Coexistence,,,noun,2. Intermediate,,,,,,,,,Present in pre-contact environment,
36061,oldh1241,Old High German,1850,the cotton,6-24,boumwolla,,,7521322851519717,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,tree-wool,noun,,,,,,,,,,,
36062,oldh1241,Old High German,1641,the silk,6-25,sîda,,,7521323533544988,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,Present only since contact,
36063,oldh1241,Old High German,325,the felt,6-27,filz,,,7521324172977702,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36064,oldh1241,Old High German,580,the fur,6-28,pelliz,,,7521326749827089,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Replacement,,,noun,,,,,,,,,,Present in pre-contact environment,
36065,oldh1241,Old High German,629,the leather,6-29,ledar,,,7521327236566925,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36066,oldh1241,Old High German,121,to spin,6-31,spinnan,,,7521328146378146,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36067,oldh1241,Old High German,277,the spindle,6-32,spinula,,,7521328264466195,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,spin-NMLZ,noun,,,,,,,,,,,
36068,oldh1241,Old High German,133,to weave,6-33,weban,,,7521329305638406,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36069,oldh1241,Old High German,1457,to sew,6-35,nâen,,,752133296200203,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36070,oldh1241,Old High German,1382,the needle(1),6-36,nâdala,,,76211242888506949,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36071,oldh1241,Old High German,278,the awl,6-37,âla,,,7521334501729517,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36072,oldh1241,Old High German,1161,the thread,6-38,garn,,,7521335826825073,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36073,oldh1241,Old High German,157,to dye,6-39,far(a)wen,,,7521336730515832,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,colour-VBLZ,verb,,,,,,,,,,,
36074,oldh1241,Old High German,326,the cloak,6-41,mantal,,,752133713458191,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Replacement,,,noun,1. Highly integrated,,,,,,,,,Present in pre-contact environment,
36122,oldh1241,Old High German,1464,the ladder,7-37,(h)leitara,,,753130140835540,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36075,oldh1241,Old High German,474,the (woman's) dress,6-42,wîbgiwâti,,,7521340172895990,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,woman-cloth,noun,,,,,,,,,,,
36076,oldh1241,Old High German,603,the coat,6-43,lahhan,,,7521343113626800,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36077,oldh1241,Old High German,1622,the shirt,6-44,hemidi,,,752142759998103,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36078,oldh1241,Old High German,1600,the skirt,6-46,kozzo,,,75214583267961,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36079,oldh1241,Old High German,809,the trousers,6-48,hosa,,,7521412878051785,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36080,oldh1241,Old High German,329,the sock or stocking,6-49,soc,,,7521413107661805,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,No information,
36081,oldh1241,Old High German,1381,the shoe,6-51,scuoh,,,7521414218387552,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36082,oldh1241,Old High German,585,the boot,6-52,kelisa,,,7521415119483359,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,2. Intermediate,,,,,,,,,No information,
36083,oldh1241,Old High German,875,the shoemaker,6-54,skuohbuozo,,,7521417110757610,5. no evidence for borrowing,0.0,analyzable compound,0.5,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,shoe-heal-NMLZ,noun,,,,,,,,,,,
36084,oldh1241,Old High German,2130,the hat or cap,6-55,huot,,,753929888039379,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36085,oldh1241,Old High German,772,the belt,6-57,gurtil,,,753930731002891,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,gird-NMLZ,noun,,,,,,,,,,,
36086,oldh1241,Old High German,867,the glove,6-58,hantscuoh,,,753931115044868,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,hand-shoe,noun,,,,,,,,,,,
36087,oldh1241,Old High German,1151,the veil,6-59,ougfano,,,75393911566763,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,eye-cloth,noun,,,,,,,,,,,
36088,oldh1241,Old High German,757,the button,6-62,knopf,,,753950293069176,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36089,oldh1241,Old High German,64,the pin,6-63,nuska,,,753103907289229,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36090,oldh1241,Old High German,917,the ornament or adornment,6-71,zierida,,,753106823666080,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,splendid-NMLZ,noun,,,,,,,,,,,
36091,oldh1241,Old High German,1029,the jewel,6-72,gimma,,,753108786835813,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,Insertion,,,noun,1. Highly integrated,,,,,,,,,No information,
36092,oldh1241,Old High German,1374,the ring,6-73,(h)ring,,,7531010206302119,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36093,oldh1241,Old High German,1754,the bracelet,6-74,armboug,,,7531034859044395,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,arm-bend-NMLZ,noun,,,,,,,,,,,
36094,oldh1241,Old High German,1961,the necklace,6-75,halsbant,,,7531037738113637,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,neck-tie-NMLZ,noun,,,,,,,,,,,
36095,oldh1241,Old High German,1860,the bead,6-76,"perala, perula",,,7531038981676670,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,1. Highly integrated,,,,,,,,,No information,
36096,oldh1241,Old High German,770,the earring,6-77,ôrring,,,753104061052095,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,ear-ring,noun,,,,,,,,,,,
36097,oldh1241,Old High German,330,the headband or headdress,6-78,binta,,,7531041431528058,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,tie-NMLZ,noun,,,,,,,,,,,
36098,oldh1241,Old High German,1021,the towel,6-82,dwahila,,,7531045318298989,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36099,oldh1241,Old High German,1475,the comb,6-91,kamb(o),,,7531045169126695,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36100,oldh1241,Old High German,333,the plait/braid,6-921,zopf,,,7531049600253876,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36101,oldh1241,Old High German,151,the razor,6-93,skarasahs,,,7531051861316822,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,crop-NMLZ-knife,noun,,,,,,,,,,,
36102,oldh1241,Old High German,1926,the ointment,6-94,salb(a),,,7531052908889689,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
