ID,Name,Description,Contributors
HUTTERITE_GERMAN,HUTTERITE_GERMAN,,Tessa de Mol-van Valen
ICELANDIC,ICELANDIC,,André Müller
JAMTLANDIC,JAMTLANDIC,,André Müller
LIMBURGISH,LIMBURGISH,,André Müller
LOWER_SILESIAN,LOWER_SILESIAN,,Tessa de Mol-van Valen
LUXEMBOURGISH,LUXEMBOURGISH,,André Müller
NORTH_FRISIAN_AMRUM,NORTH_FRISIAN_AMRUM,,André Müller
NORTHERN_LOW_SAXON,NORTHERN_LOW_SAXON,,André Müller
NORWEGIAN_BOKMAAL,NORWEGIAN_BOKMAAL,,André Müller
NORWEGIAN_NYNORSK_TOTEN,NORWEGIAN_NYNORSK_TOTEN,,Søren Wichmann
NORWEGIAN_RIKSMAL,NORWEGIAN_RIKSMAL,,Julia Bischoffberger
OLD_ENGLISH,OLD_ENGLISH,,
OLD_FRISIAN,OLD_FRISIAN,,
OLD_HIGH_GERMAN,OLD_HIGH_GERMAN,,
OLD_LOW_FRANCONIAN,OLD_LOW_FRANCONIAN,,
OLD_NORSE,OLD_NORSE,,André Müller
OLD_SAXON,OLD_SAXON,,
PLAUTDIETSCH,PLAUTDIETSCH,,Viveka Velupillai
PROTO_GERMANIC,PROTO_GERMANIC,,Julia Bischoffberger
RIPUARIAN_GERMAN,RIPUARIAN_GERMAN,,Tessa de Mol-van Valen
SALLANDS,SALLANDS,,Tessa de Mol-van Valen
SANDNES_NORWEGIAN,SANDNES_NORWEGIAN,,
SAXON_UPPER,SAXON_UPPER,,André Müller
SCOTS,SCOTS,,André Müller and Helen Geyer
SCOTS_2,SCOTS_2,,Tessa de Mol-van Valen
STANDARD_GERMAN,STANDARD_GERMAN,,
STELLINGWERFS,STELLINGWERFS,,André Müller
SWABIAN,SWABIAN,,André Müller
SWEDISH,SWEDISH,,Viveka Velupillai
TWENTS,TWENTS,,Tessa de Mol-van Valen
WESTVLAAMS,WESTVLAAMS,,André Müller
WYMYSORYS,WYMYSORYS,,Tessa de Mol-van Valen
YIDDISH_EASTERN,YIDDISH_EASTERN,,
YIDDISH_WESTERN,YIDDISH_WESTERN,,Agustina Carrizo
ZEEUWS,ZEEUWS,,André Müller
GREEK_ANCIENT,GREEK_ANCIENT,,André Müller
GREEK,GREEK,,Viveka Velupillai and André Müller
TSAKONIAN,TSAKONIAN,,Tessa de Mol-van Valen
ILLYRIAN,ILLYRIAN,,André Müller
ADIWASI_GARASIA,ADIWASI_GARASIA,,Tessa de Mol-van Valen
AGRA_GUJARI,AGRA_GUJARI,,
ANGIKA,ANGIKA,,Tessa de Mol-van Valen
ASHRET_PHALURA,ASHRET_PHALURA,,
ASSAMESE,ASSAMESE,,Agustina Carrizo
ASTOR_SHINA,ASTOR_SHINA,,Sebastian Sauppe
ATTOCK_CITY_HINDKO,ATTOCK_CITY_HINDKO,,André Müller and Viveka Velupillai
ATTOCK,ATTOCK,,Viveka Velupillai
BAGHELI,BAGHELI,,Tessa de Mol-van Valen
BAGROT_SHINA,BAGROT_SHINA,,Sebastian Sauppe
BALAKOT_HINDKO,BALAKOT_HINDKO,,André Müller
BANATISKI_GURBET_ROMANI,BANATISKI_GURBET_ROMANI,,Viveka Velupillai
BENGALI,BENGALI,,André Müller
BHADRAWAHI,BHADRAWAHI,,Julia Bischoffberger
BHATRI,BHATRI,,Tessa de Mol-van Valen
BHATTIYALI,BHATTIYALI,,Julia Bischoffberger
BHOIPURI,BHOIPURI,,Julia Bischoffberger
BHOJPURI,BHOJPURI,,Julia Bischoffberger
BIORI_PHALURA,BIORI_PHALURA,,
BROKSKAT,BROKSKAT,,Julia Bischoffberger
BROK-SKAD,BROK-SKAD,,
BUGURDZI_ROMANI,BUGURDZI_ROMANI,,Viveka Velupillai
BUNDELI,BUNDELI,,Julia Bischoffberger
BUNJI_SHINA,BUNJI_SHINA,,Sebastian Sauppe
BURGENLAND_ROMANI,BURGENLAND_ROMANI,,Viveka Velupillai
CENTRAL_AZAD_KASHMIR_GUJARI,CENTRAL_AZAD_KASHMIR_GUJARI,,
CHAKMA_UnnamedInSource,CHAKMA_UnnamedInSource,,Søren Wichmann
CHALT_SHINA,CHALT_SHINA,,Sebastian Sauppe
CHAMBEALI,CHAMBEALI,,Julia Bischoffberger
CHATORKHAND_KHOWAR,CHATORKHAND_KHOWAR,,
CHILISSO,CHILISSO,,Tessa de Mol-van Valen
CHITRAL_GUJARI,CHITRAL_GUJARI,,
CHITWAN,CHITWAN,,Annkathrin Wett
CHURAHI,CHURAHI,,Julia Bischoffberger
CRIMEAN_ROMANI,CRIMEAN_ROMANI,,Viveka Velupillai
DAMELI,DAMELI,,André Müller
DAMELI_2,DAMELI_2,,Søren Wichmann
DANG,DANG,,Annkathrin Wett
DANUWAR,DANUWAR,,Julia Bischoffberger
DARAI,DARAI,,André Müller
DARAI_2,DARAI_2,,Julia Bischoffberger
DAREL_SHINA,DAREL_SHINA,,Sebastian Sauppe
DASHKIN_SHINA,DASHKIN_SHINA,,Sebastian Sauppe
DECCAN,DECCAN,,Tessa de Mol-van Valen
DIR_GUJARI,DIR_GUJARI,,
DOGRI,DOGRI,,Tessa de Mol-van Valen
DOLENJSKI_ROMANI,DOLENJSKI_ROMANI,,Viveka Velupillai
DOMAAKI,DOMAAKI,,Sebastian Sauppe
DOMARI,DOMARI,,André Müller
DUNGRA_BHIL,DUNGRA_BHIL,,Tessa de Mol-van Valen
EAST_SLOVAK_ROMANI,EAST_SLOVAK_ROMANI,,Viveka Velupillai
FINNISH_ROMANI,FINNISH_ROMANI,,Viveka Velupillai
GARAM_CHISHMA_KHOWAR,GARAM_CHISHMA_KHOWAR,,
GAWAR_BATI,GAWAR_BATI,,
GILGIT_GUJARI,GILGIT_GUJARI,,
GILGIT_SHINA,GILGIT_SHINA,,Sebastian Sauppe
GOAN_KONKANI,GOAN_KONKANI,,Tessa de Mol-van Valen
GOHARABAD_SHINA,GOHARABAD_SHINA,,Sebastian Sauppe
GRANGALI,GRANGALI,,Tessa de Mol-van Valen
GREEK_ROMANY,GREEK_ROMANY,,André Müller
GUJARATI,GUJARATI,,André Müller
GULTARI_SHINA,GULTARI_SHINA,,Sebastian Sauppe
GUPIS_SHINA,GUPIS_SHINA,,Sebastian Sauppe
GURBET_ROMANI,GURBET_ROMANI,,Viveka Velupillai
GURU_KALASHA,GURU_KALASHA,,
GURVARI_ROMANI,GURVARI_ROMANI,,Viveka Velupillai
HADOTI,HADOTI,,André Müller
HARAMOSH_SHINA,HARAMOSH_SHINA,,Sebastian Sauppe
HARBAN_SHINA,HARBAN_SHINA,,Sebastian Sauppe
HARYANVI,HARYANVI,,
HINDI,HINDI,,Cecil H. Brown
HINDURI,HINDURI,,Tessa de Mol-van Valen
HUNGARIAN_VEND_ROMANI,HUNGARIAN_VEND_ROMANI,,Viveka Velupillai
HUNZA_SHINA,HUNZA_SHINA,,Sebastian Sauppe
INDUS_KOHISTANI,INDUS_KOHISTANI,,Oleg Belyaev
JALKOT_SHINA,JALKOT_SHINA,,Sebastian Sauppe
JAMMUN,JAMMUN,,
JAUNSARI,JAUNSARI,,Julia Bischoffberger
JELIL_CHILAS_SHINA,JELIL_CHILAS_SHINA,,Sebastian Sauppe
KABUTRA,KABUTRA,,Tessa de Mol-van Valen
KACHURA_SHINA,KACHURA_SHINA,,Sebastian Sauppe
KAGHAN_GUJARI,KAGHAN_GUJARI,,
KALAMI,KALAMI,,
KALKOTI,KALKOTI,,Oleg Belyaev
KASHMIRI,KASHMIRI,,Viveka Velupillai
KESU_KHOWAR,KESU_KHOWAR,,
KHARIA_THAR,KHARIA_THAR,,Tessa de Mol-van Valen
KHARMANG_SHINA,KHARMANG_SHINA,,Sebastian Sauppe
KHETRANI,KHETRANI,,Tessa de Mol-van Valen
KHINAR_CHILAS_SHINA,KHINAR_CHILAS_SHINA,,Sebastian Sauppe
KOHAT_CITY_HINDKO,KOHAT_CITY_HINDKO,,André Müller
KOHISTANI_INDUS,KOHISTANI_INDUS,,Oleg Belyaev
KOLAI_SHINA,KOLAI_SHINA,,Sebastian Sauppe
KONKANI,KONKANI,,Julia Bischoffberger
KOSOVO_ARLI_ROMANI,KOSOVO_ARLI_ROMANI,,Viveka Velupillai
KRAKAL_KALASHA,KRAKAL_KALASHA,,
KUDMALI,KUDMALI,,Tessa de Mol-van Valen
KUMAUNI,KUMAUNI,,Julia Bischoffberger
KUNAR_GUJARI,KUNAR_GUJARI,,
LAMANI,LAMANI,,Annkathrin Wett
LASI,LASI,,Tessa de Mol-van Valen
LATVIAN_ROMANI,LATVIAN_ROMANI,,Viveka Velupillai
LITHUANIAN_ROMANI,LITHUANIAN_ROMANI,,Viveka Velupillai
LODHI,LODHI,,Tessa de Mol-van Valen
LOVARA_ROMANI,LOVARA_ROMANI,,Viveka Velupillai
MACEDONIAN_ARLI_ROMANI,MACEDONIAN_ARLI_ROMANI,,Viveka Velupillai
MACEDONIAN_DZAMBAZI_ROMANIAN,MACEDONIAN_DZAMBAZI_ROMANIAN,,
MAGAHI,MAGAHI,,Tessa de Mol-van Valen
MAITHILI,MAITHILI,,Annkathrin Wett
MAL_PAHARIA,MAL_PAHARIA,,Tessa de Mol-van Valen
MALDIVIAN,MALDIVIAN,,Julia Bischoffberger
MALVI,MALVI,,Tessa de Mol-van Valen
MANDEALI,MANDEALI,,Julia Bischoffberger
MANSEHRA_HINDKO,MANSEHRA_HINDKO,,André Müller
MARATHI,MARATHI,,Viveka Velupillai and Søren Wichmann
MARATHI_2,MARATHI_2,,Tessa de Mol-van Valen
MARWARI,MARWARI,,Julia Bischoffberger
MAWCHI,MAWCHI,,Tessa de Mol-van Valen
MENDHAR_GUJARI,MENDHAR_GUJARI,,
MORANG,MORANG,,Annkathrin Wett
NAGAR_SHINA,NAGAR_SHINA,,Sebastian Sauppe
NAHALI_NLX,NAHALI_NLX,,Tessa de Mol-van Valen
NAHARI,NAHARI,,Tessa de Mol-van Valen
NAWAR_ZUTT,NAWAR_ZUTT,,Annkathrin Wett
NEPALI,NEPALI,,Cecil H. Brown
NORTH_RUSSIAN_ROMANI,NORTH_RUSSIAN_ROMANI,,Viveka Velupillai
NORTHERN_AZAD_KASHMIR_GUJARI,NORTHERN_AZAD_KASHMIR_GUJARI,,
ODIR_KHOWAR,ODIR_KHOWAR,,
ORIYA,ORIYA,,Annkathrin Wett
ORIYA_KOTIA,ORIYA_KOTIA,,Tessa de Mol-van Valen
PAHARI_POTWARI,PAHARI_POTWARI,,
PAHARI_MAHASU,PAHARI_MAHASU,,Julia Bischoffberger
PAKHA_GOLAM_HINDKO,PAKHA_GOLAM_HINDKO,,
PALAS_SHINA,PALAS_SHINA,,Sebastian Sauppe
PALI,PALI,,André Müller
PANGWALI,PANGWALI,,Julia Bischoffberger
PARDHI,PARDHI,,Tessa de Mol-van Valen
PARGAM_NISAR_KHOWAR,PARGAM_NISAR_KHOWAR,,
PARYA,PARYA,,Tessa de Mol-van Valen
PAURI_BARELI,PAURI_BARELI,,Tessa de Mol-van Valen
PESHAWAR_CITY_HINDKO,PESHAWAR_CITY_HINDKO,,André Müller
PROTO_HINDKO,PROTO_HINDKO,,Viveka Velupillai
PROTO_NORTHERN_HINDKO,PROTO_NORTHERN_HINDKO,,
PROTO_SOUTHERN_HINDKO,PROTO_SOUTHERN_HINDKO,,
PROTO_THARU,PROTO_THARU,,Annkathrin Wett
PROTO_WESTERN_PUNJABI,PROTO_WESTERN_PUNJABI,,
PUNJABI_MAJHI,PUNJABI_MAJHI,,Annkathrin Wett
PUNIAL_SHINA,PUNIAL_SHINA,,Sebastian Sauppe
PURIGAL_PHALURA,PURIGAL_PHALURA,,
RAJBANSHI,RAJBANSHI,,Annkathrin Wett
RANA,RANA,,Annkathrin Wett
RATHAWI,RATHAWI,,Tessa de Mol-van Valen
RELI,RELI,,Tessa de Mol-van Valen
ROMUNGRO_ROMANI,ROMUNGRO_ROMANI,,Viveka Velupillai
RONDU_SHINA,RONDU_SHINA,,Sebastian Sauppe
SADRI,SADRI,,Sebastian Sauppe
SANSI,SANSI,,Julia Bischoffberger
SANSKRIT,SANSKRIT,,André Müller
SATPARA_SHINA,SATPARA_SHINA,,Sebastian Sauppe
SAURASHTRA,SAURASHTRA,,Annkathrin Wett
SAVI,SAVI,,André Müller
SAZIN_SHINA,SAZIN_SHINA,,Sebastian Sauppe
SELICE_ROMANI,SELICE_ROMANI,,Søren Wichmann
SEPECIDES_ROMANI,SEPECIDES_ROMANI,,Viveka Velupillai
SERAIKI,SERAIKI,,André Müller
SETTLED_SWAT_GUJARI,SETTLED_SWAT_GUJARI,,
SHERPUR_HINDKO,SHERPUR_HINDKO,,André Müller
SHINA_2,SHINA_2,,Annkathrin Wett
SHINA_GURESI,SHINA_GURESI,,Annkathrin Wett
SHINA_KOHISTANI,SHINA_KOHISTANI,,Annkathrin Wett
SINDHI,SINDHI,,Tessa de Mol-van Valen
SINGO_DI_GARHI_HINDKO,SINGO_DI_GARHI_HINDKO,,André Müller and Viveka Velupillai
SINHALA,SINHALA,,Viveka Velupillai
SINTI_ROMANI,SINTI_ROMANI,,
SOFIA_ERLI_ROMANI,SOFIA_ERLI_ROMANI,,Viveka Velupillai
SOUTHERN_AZAD_KASHMIR_GUJARI,SOUTHERN_AZAD_KASHMIR_GUJARI,,
SOUTHERN_HAZARA_GUJARI,SOUTHERN_HAZARA_GUJARI,,
SREMSKI_GURBET_ROMANI,SREMSKI_GURBET_ROMANI,,Viveka Velupillai
SYLHETI,SYLHETI,,Tessa de Mol-van Valen
TALAGANG_HINDKO,TALAGANG_HINDKO,,André Müller and Viveka Velupillai
TANGCHANGYA,TANGCHANGYA,,Tessa de Mol-van Valen
TANGIR_SHINA,TANGIR_SHINA,,Sebastian Sauppe
TORWALI,TORWALI,,Oleg Belyaev
TRANSHUMANT_SWAT_GUJARI,TRANSHUMANT_SWAT_GUJARI,,
URDU,URDU,,André Müller
URSARI_ROMANI,URSARI_ROMANI,,Viveka Velupillai
USHOJO,USHOJO,,Oleg Belyaev
USHU_KHOWAR,USHU_KHOWAR,,
VAAGRI_BOLI,VAAGRI_BOLI,,André Müller
VARHADI_NAGPURI,VARHADI_NAGPURI,,Tessa de Mol-van Valen
VASAVI,VASAVI,,Tessa de Mol-van Valen
VEDDA,VEDDA,,Viveka Velupillai
VLAX_ROMANI,VLAX_ROMANI,,André Müller
WAD_PAGGA_HINDKO,WAD_PAGGA_HINDKO,,André Müller
WAGDI,WAGDI,,Tessa de Mol-van Valen
WARLI,WARLI,,Tessa de Mol-van Valen
WELSH_ROMANI,WELSH_ROMANI,,Viveka Velupillai
WESTERN_PANJABI_SHAHPUR,WESTERN_PANJABI_SHAHPUR,,Annkathrin Wett
WOTAPURI_KATARQALAI,WOTAPURI_KATARQALAI,,Tessa de Mol-van Valen
ZUGUNUK_KALASHA,ZUGUNUK_KALASHA,,
AVESTAN,AVESTAN,,André Müller
AVESTAN_2,AVESTAN_2,,
BAFFA_PASHTO,BAFFA_PASHTO,,André Müller
BAJAUR_PASHTO,BAJAUR_PASHTO,,André Müller
BAKHTIARI,BAKHTIARI,,Tessa de Mol-van Valen
BALOCHI_EASTERN,BALOCHI_EASTERN,,Helen Geyer
BALOCHI_WESTERN,BALOCHI_WESTERN,,Julia Bischoffberger
BANNU_PASHTO,BANNU_PASHTO,,André Müller
BAR_PASHTO,BAR_PASHTO,,André Müller
BASHKARDI,BASHKARDI,,Tessa de Mol-van Valen
BATAGRAM_PASHTO,BATAGRAM_PASHTO,,André Müller
CENTRAL_GOJAL_WAKHI,CENTRAL_GOJAL_WAKHI,,Sebastian Sauppe
CHAMAN_PASHTO,CHAMAN_PASHTO,,André Müller
CHAPURSAN_WAKHI,CHAPURSAN_WAKHI,,Sebastian Sauppe
CHARSADDA_PASHTO,CHARSADDA_PASHTO,,André Müller
CHERAT_PASHTO,CHERAT_PASHTO,,André Müller
DEZFULI,DEZFULI,,Tessa de Mol-van Valen
DIGOR_OSSETIAN,DIGOR_OSSETIAN,,Oleg Belyaev
DIR_PASHTO,DIR_PASHTO,,André Müller
EASTERN_FARSI,EASTERN_FARSI,,Oleg Belyaev
GAZI,GAZI,,Tessa de Mol-van Valen
GILAKI,GILAKI,,
GURANI,GURANI,,
HANGU_PASHTO,HANGU_PASHTO,,André Müller
IRON_OSSETIAN,IRON_OSSETIAN,,André Müller and Oleg Belyaev
ISHKOMAN_WAKHI,ISHKOMAN_WAKHI,,Sebastian Sauppe
JALLOZAI_PASHTO,JALLOZAI_PASHTO,,André Müller
JAMRUD_AFRIDI_PASHTO,JAMRUD_AFRIDI_PASHTO,,André Müller
JUDEO_TAT,JUDEO_TAT,,
JUDEO_TAT_2,JUDEO_TAT_2,,André Müller
KANDAHAR_PASHTO,KANDAHAR_PASHTO,,André Müller
KARAK_PASHTO,KARAK_PASHTO,,André Müller
KARINGANI,KARINGANI,,Tessa de Mol-van Valen
KIRMANJKI,KIRMANJKI,,
KORESH_E_ROSTAM,KORESH_E_ROSTAM,,Tessa de Mol-van Valen
KUMZARI,KUMZARI,,Tessa de Mol-van Valen
KURDISH_CENTRAL,KURDISH_CENTRAL,,
KURDISH_KURMANJI,KURDISH_KURMANJI,,
LAKKI_MARWAT_PASHTO,LAKKI_MARWAT_PASHTO,,André Müller
LARESTANI,LARESTANI,,Tessa de Mol-van Valen
LASGERDI,LASGERDI,,
LURI,LURI,,Tessa de Mol-van Valen
MADYAN_PASHTO,MADYAN_PASHTO,,André Müller
MALLAGORI_PASHTO,MALLAGORI_PASHTO,,
MARDAN_PASHTO,MARDAN_PASHTO,,André Müller
MAZANDERANI,MAZANDERANI,,Tessa de Mol-van Valen
MEYMAI,MEYMAI,,André Müller
MINGORA_PASHTO,MINGORA_PASHTO,,André Müller
MIRAN_SHAH_PASHTO,MIRAN_SHAH_PASHTO,,André Müller
MOHMAND_PASHTO,MOHMAND_PASHTO,,André Müller
MUNJANI,MUNJANI,,André Müller
NATANZI,NATANZI,,
NAYINI,NAYINI,,Tessa de Mol-van Valen
NINGRAHAR_PASHTO,NINGRAHAR_PASHTO,,André Müller
NORTHERN_PASHTO,NORTHERN_PASHTO,,
OGHI_PASHTO,OGHI_PASHTO,,
OLD_PERSIAN,OLD_PERSIAN,,Darja Appelganz
ORMURI,ORMURI,,André Müller
PARACHI,PARACHI,,André Müller
PARACHINAR_PASHTO,PARACHINAR_PASHTO,,André Müller
PASHIN_KAKARI_PASHTO,PASHIN_KAKARI_PASHTO,,André Müller
PERSIAN,PERSIAN,,Søren Wichmann
PESHAWAR_PASHTO,PESHAWAR_PASHTO,,André Müller
PISHIN_PASHTO,PISHIN_PASHTO,,André Müller
QUETTA_PASHTO,QUETTA_PASHTO,,André Müller
SANGISARI,SANGISARI,,
SARIKOLI,SARIKOLI,,Julia Bischoffberger
SEMNANI,SEMNANI,,
SHAHMIRZADI,SHAHMIRZADI,,
SHIMSAL_WAKHI,SHIMSAL_WAKHI,,Sebastian Sauppe
SHINWARI_PASHTO,SHINWARI_PASHTO,,André Müller
SHUGHNI,SHUGHNI,,Oleg Belyaev
SIVANDI,SIVANDI,,Tessa de Mol-van Valen
SORKHEI,SORKHEI,,
SOUTHERN_BALOCHI,SOUTHERN_BALOCHI,,Tessa de Mol-van Valen
SOUTHERN_KURDISH,SOUTHERN_KURDISH,,Tessa de Mol-van Valen
SOUTHWESTERN_FARS,SOUTHWESTERN_FARS,,Tessa de Mol-van Valen
SWABI_PASHTO,SWABI_PASHTO,,André Müller
TAJIK,TAJIK,,Dmitry Egorov and Viveka Velupillai
TALYSH,TALYSH,,André Müller
THAL_PASHTO,THAL_PASHTO,,André Müller
TIRAH_AFRIDI_PASHTO,TIRAH_AFRIDI_PASHTO,,André Müller
UPPER_TAROMI,UPPER_TAROMI,,Tessa de Mol-van Valen
VAFSI,VAFSI,,Julia Bischoffberger
WANA_PASHTO,WANA_PASHTO,,André Müller
WANECI,WANECI,,André Müller
YAGHNOBI,YAGHNOBI,,Oleg Belyaev
YASIN_WAKHI,YASIN_WAKHI,,Sebastian Sauppe
YAZGULYAM,YAZGULYAM,,Tessa de Mol-van Valen
YIDGHA,YIDGHA,,André Müller
ZAKHA_KHEL_AFRIDI_PASHTO,ZAKHA_KHEL_AFRIDI_PASHTO,,André Müller
ZAZAKI,ZAZAKI,,Tessa de Mol-van Valen
EASTERN_KATIVIRI,EASTERN_KATIVIRI,,André Müller
PRASUNI,PRASUNI,,Tessa de Mol-van Valen
SHEKHANI,SHEKHANI,,André Müller
WAIGALI,WAIGALI,,Tessa de Mol-van Valen
PROTO_INDO_EUROPEAN,PROTO_INDO_EUROPEAN,,
PROTO_INDO_EUROPEAN_2,PROTO_INDO_EUROPEAN_2,,
PROTO_INDO_EUROPEAN_3,PROTO_INDO_EUROPEAN_3,,Julia Bischoffberger
ARAGONESE,ARAGONESE,,André Müller
ARPITAN,ARPITAN,,André Müller
ASTURIAN,ASTURIAN,,Annkathrin Wett
BALEAR_CATALAN,BALEAR_CATALAN,,André Müller
CATALAN,CATALAN,,André Müller
CATALAN_2,CATALAN_2,,André Müller
CORSICAN,CORSICAN,,
DALMATIAN,DALMATIAN,,Darja Appelganz
EMILIANO_CARPIGIANO,EMILIANO_CARPIGIANO,,Darja Appelganz
EMILIANO_FERRARESE,EMILIANO_FERRARESE,,Darja Appelganz
EMILIANO_REGGIANO,EMILIANO_REGGIANO,,
FALA,FALA,,Tessa de Mol-van Valen
FRENCH,FRENCH,,Cecil H. Brown
FRIULIAN,FRIULIAN,,André Müller
GALICIAN,GALICIAN,,André Müller
GALLURESE_SARDINIAN,GALLURESE_SARDINIAN,,Tessa de Mol-van Valen
GASCON,GASCON,,Helen Geyer
ISTRIOT,ISTRIOT,,Tessa de Mol-van Valen
ITALIAN,ITALIAN,,Viveka Velupillai and Søren Wichmann
ITALIAN_GROSSETO_TUSCAN,ITALIAN_GROSSETO_TUSCAN,,Darja Appelganz
JUDEO_ESPAGNOL,JUDEO_ESPAGNOL,,
LANGUEDOCIEN,LANGUEDOCIEN,,Helen Geyer
LATIN,LATIN,,André Müller
LIGURIAN_GENOESE,LIGURIAN_GENOESE,,Darja Appelganz
LIGURIAN_RAPALLO,LIGURIAN_RAPALLO,,Darja Appelganz
LIGURIAN_STELLA,LIGURIAN_STELLA,,Darja Appelganz
LOMBARD_BERGAMO,LOMBARD_BERGAMO,,Darja Appelganz
LOMBARD_PLESIO,LOMBARD_PLESIO,,Darja Appelganz
MIRANDESE,MIRANDESE,,Tessa de Mol-van Valen
NEAPOLITAN_CALABRESE,NEAPOLITAN_CALABRESE,,Darja Appelganz
NONES,NONES,,André Müller
NONES_FASSANO,NONES_FASSANO,,Darja Appelganz
NONES_GARDENESE,NONES_GARDENESE,,Darja Appelganz
OCCITAN_ARANESE,OCCITAN_ARANESE,,André Müller
PIEMONTESE_1,PIEMONTESE_1,,
PIEMONTESE_2,PIEMONTESE_2,,Tessa de Mol-van Valen
PIEMONTESE_BARBANIA,PIEMONTESE_BARBANIA,,Darja Appelganz
PIEMONTESE_CARMAGNOLA,PIEMONTESE_CARMAGNOLA,,Darja Appelganz
PIEMONTESE_LANZO_TORINESE,PIEMONTESE_LANZO_TORINESE,,Darja Appelganz
PIEMONTESE_VERCELLESE,PIEMONTESE_VERCELLESE,,Darja Appelganz
PORTUGUESE,PORTUGUESE,,Viveka Velupillai
ROMAGNOL,ROMAGNOL,,
ROMAGNOL_2,ROMAGNOL_2,,Tessa de Mol-van Valen
ROMAGNOL_RAVENNATE,ROMAGNOL_RAVENNATE,,Darja Appelganz
ROMANIAN,ROMANIAN,,André Müller
ROMANIAN_2,ROMANIAN_2,,Søren Wichmann
ROMANIAN_MEGLENO,ROMANIAN_MEGLENO,,Darja Appelganz
ROMANSH_GRISHUN,ROMANSH_GRISHUN,,Darja Appelganz
ROMANSH_SURMIRAN,ROMANSH_SURMIRAN,,Darja Appelganz
ROMANSH_SURSILVAN,ROMANSH_SURSILVAN,,
ROMANSH_VALLADER,ROMANSH_VALLADER,,Darja Appelganz
SARDINIAN,SARDINIAN,,Julia Bischoffberger
SARDINIAN_CAMPIDANESE,SARDINIAN_CAMPIDANESE,,Darja Appelganz
SARDINIAN_LOGUDARESE,SARDINIAN_LOGUDARESE,,Darja Appelganz
SICILIAN_UnnamedInSource,SICILIAN_UnnamedInSource,,Søren Wichmann
SPANISH,SPANISH,,Cecil H. Brown
TURIA_AROMANIAN,TURIA_AROMANIAN,,André Müller
VALENCIAN,VALENCIAN,,André Müller
VLACH,VLACH,,Annkathrin Wett
WALLOON,WALLOON,,Tessa de Mol-van Valen
WALLOON_2,WALLOON_2,,
BELARUSIAN,BELARUSIAN,,
BOSNIAN,BOSNIAN,,Søren Wichmann
BULGARIAN,BULGARIAN,,André Müller
CROATIAN,CROATIAN,,André Müller
CZECH,CZECH,,André Müller
KASHUBIAN,KASHUBIAN,,Julia Bischoffberger
LOWER_SORBIAN,LOWER_SORBIAN,,André Müller
LOWER_SORBIAN_2,LOWER_SORBIAN_2,,
MACEDONIAN,MACEDONIAN,,André Müller
NASHTA,NASHTA,,André Müller
NINILCHIK_RUSSIAN,NINILCHIK_RUSSIAN,,André Müller
OLD_CHURCH_SLAVONIC,OLD_CHURCH_SLAVONIC,,
POLISH,POLISH,,André Müller
RUSSIAN,RUSSIAN,,Cecil H. Brown and Søren Wichmann
SERBOCROATIAN,SERBOCROATIAN,,Cecil H. Brown
SLOVAK,SLOVAK,,André Müller
SLOVENIAN,SLOVENIAN,,André Müller
UKRAINIAN,UKRAINIAN,,Dmitry Egorov and Viveka Velupillai
UPPER_SORBIAN,UPPER_SORBIAN,,
COMMON_TOCHARIAN,COMMON_TOCHARIAN,,Viveka Velupillai
TOCHARIAN_A,TOCHARIAN_A,,André Müller
TOCHARIAN_B,TOCHARIAN_B,,André Müller
ESTONIAN,ESTONIAN,,Cecil H. Brown
ESTONIAN_2,ESTONIAN_2,,
ESTONIAN_3,ESTONIAN_3,,Tessa de Mol-van Valen
ESTONIAN_VORO,ESTONIAN_VORO,,
FINNISH,FINNISH,,Cecil H. Brown
INGRIAN,INGRIAN,,Cecil H. Brown
KARELIAN,KARELIAN,,André Müller
LIVE,LIVE,,Annkathrin Wett
VEPS,VEPS,,André Müller
VOTIC,VOTIC,,André Müller
MEADOW_MARI,MEADOW_MARI,,André Müller
TSCHEREMISSISCH_KOZMODEMJANSK,TSCHEREMISSISCH_KOZMODEMJANSK,,Annkathrin Wett
TSCHEREMISSISCH_URZUM,TSCHEREMISSISCH_URZUM,,Annkathrin Wett
ERZYA,ERZYA,,André Müller
MOKSCHA_MORDWINISCH,MOKSCHA_MORDWINISCH,,
KOMI_PERMYAK,KOMI_PERMYAK,,
KOMI_ZYRIAN,KOMI_ZYRIAN,,
UDMURT,UDMURT,,André Müller
AKKALA_SAMI,AKKALA_SAMI,,Tessa de Mol-van Valen
INARI_SAAMI,INARI_SAAMI,,Helen Geyer
KILDIN_SAAMI,KILDIN_SAAMI,,
LULE_SAAMI,LULE_SAAMI,,Helen Geyer
NORTH_SAAMI,NORTH_SAAMI,,
SKOLT_SAAMI,SKOLT_SAAMI,,Helen Geyer
SOUTH_SAAMI,SOUTH_SAAMI,,Helen Geyer
FOREST_ENETS,FOREST_ENETS,,Tessa de Mol-van Valen
KARAGASSISCH,KARAGASSISCH,,
MATORISCH,MATORISCH,,
NENETS,NENETS,,André Müller
PROTO_SAMOJEDISCH,PROTO_SAMOJEDISCH,,
SELKUP,SELKUP,,André Müller
CSANGO,CSANGO,,Viveka Velupillai
HUNGARIAN,HUNGARIAN,,Cecil H. Brown
KHANTY,KHANTY,,André Müller
MANSI,MANSI,,André Müller
PROTO_URALIC,PROTO_URALIC,,Julia Bischoffberger
