ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
TAWOYAN,Tawoyan,,-1.25,115.33,tawo1243,twy
TUNJUNG,Tunjung,,-1.0,115.83,tunj1244,tjg
IMOROD,Imorod,,20.5,122.0,ivat1242,ivv
IRARALAY_IVATAN,Iraralay Ivatan,,20.33,121.63,ivat1242,ivv
ISAMORONG_IVATAN,Isamorong Ivatan,,20.28,121.93,ivat1242,ivv
ITBAYATEN_BATANES_ISLANDS,Itbayaten Batanes Islands,,20.33,121.83,ivat1242,ivv
IVASAY_IVATAN,Ivasay Ivatan,,20.18,121.83,ivat1242,ivv
IVATAN_BATANES_ISLANDS,Ivatan Batanes Islands,,20.33,121.83,ivat1242,ivv
YAMI,Yami,,22.0,121.5,yami1254,tao
YAMI_2,Yami 2,,22.0,121.5,yami1254,tao
AYTA_ABELLEN,Ayta Abellen,,15.42,120.17,aben1249,abp
BILAAN_KORONADAL,Bilaan Koronadal,,6.17,125.0,koro1310,bpr
BILAAN_SARANGANI,Bilaan Sarangani,,6.0,125.33,sara1326,bps
BOLIANO,Boliano,,16.33,119.83,boli1256,smk
PROTO_SOUTHERN_MINDANAO,Proto Southern Mindanao,,7.5,126.0,,
SAMBAL,Sambal,,15.5,120.17,tina1248,xsb
SAMBAL_BOTOLAN,Sambal Botolan,,15.25,120.2,boto1242,sbl
TAGABILI,Tagabili,,6.17,124.5,tbol1240,tbl
TBOLI_TAGABILI,Tboli Tagabili,,6.5,124.5,tbol1240,tbl
TIRURAY,Tiruray,,6.75,124.17,tiru1241,tiy
BADA_INDONESIA,Bada Indonesia,,-1.67,120.33,bada1261,bhz
BALAESANG,Balaesang,,-0.08,119.67,bala1314,bls
BANGGAI,Banggai,,-1.42,123.17,bang1368,bgz
BAREE,Baree,,-1.75,120.83,pamo1252,pmf
BATU_ATAS,Batu Atas,,-5.47,122.6,ciac1237,cia
BOANO,Boano,,0.5,121.0,boan1243,bzl
BONERATE,Bonerate,,-7.42,121.17,bone1254,bna
BUSOA,Busoa,,-5.58,122.63,buso1238,bup
DAA,Daa,,-1.0,119.58,daak1235,kzf
DAMPELAS,Dampelas,,0.5,120.0,damp1237,dms
DESA_WALI,Desa Wali,,-5.65,122.65,ciac1237,cia
DONDO,Dondo,,0.83,120.67,dond1249,dok
KADATUA,Kadatua,,-5.33,122.27,muna1247,mnb
KAIMBULAWA,Kaimbulawa,,-5.67,122.5,kaim1241,zka
KAMARU,Kamaru,,-5.15,123.05,kama1364,kgx
KAMBOA,Kamboa,,-5.17,122.76,panc1247,pnp
KAPONTORI,Kapontori,,-5.2,122.67,panc1247,pnp
KODEOHA,Kodeoha,,-3.5,120.92,kode1237,vko
KORONI,Koroni,,-4.58,122.92,koro1311,xkq
KULISUSU,Kulisusu,,-4.67,123.0,kuli1254,vkl
KUMBEWAHA,Kumbewaha,,-5.25,123.17,kumb1274,xks
LAIYOLO,Laiyolo,,-6.42,120.5,laiy1246,lji
LASALIMU,Lasalimu,,-5.22,123.12,lasa1237,llm
LAUJE,Lauje,,-0.5,120.0,lauj1238,law
LAUJE_AMPIBABO,Lauje Ampibabo,,-0.5,120.0,lauj1238,law
LAWELE,Lawele,,-5.5,122.75,panc1247,pnp
LIABUKA,Liabuka,,-5.58,122.58,liab1237,lix
MASIRI,Masiri,,-5.7,122.8,ciac1237,cia
MATO_NO_UWE,Mato No Uwe,,-5.6,122.75,ciac1237,cia
MOMA,Moma,,-1.33,120.0,moma1242,myl
MORI_ATAS,Mori Atas,,-2.2,121.0,mori1269,mzq
MORI_BAWAH,Mori Bawah,,-2.08,121.3,mori1268,xmz
MORI_BAWAH_WATU,Mori Bawah Watu,,-2.08,121.25,mori1268,xmz
MORONENE,Moronene,,-5.25,122.0,moro1287,mqn
MORONENE_TOKOTUA,Moronene Tokotua,,-5.25,122.0,moro1287,mqn
MUNA,Muna,,-5.0,122.42,muna1247,mnb
PADOE,Padoe,,-2.33,121.33,pado1242,pdo
PASARWAJO,Pasarwajo,,-5.55,122.75,ciac1237,cia
PENDAU,Pendau,,0.17,120.0,pend1242,ums
PROTO_BUNGKU_TOLAKI,Proto Bungku Tolaki,,,,,
RAHAMBUU,Rahambuu,,-3.67,121.0,raha1237,raz
RAMPI,Rampi,,-2.08,120.33,ramp1243,lje
SARUDU,Sarudu,,-1.67,119.33,saru1242,sdu
SEDOA,Sedoa,,-1.33,120.42,sedo1237,tvw
SINDUE_TAWAILI,Sindue Tawaili,,-1.17,120.0,ledo1238,lew
TAJE_PETAPA,Taje Petapa,,-0.58,120.0,taje1237,pee
TAJE_TANAMPEDAGI,Taje Tanampedagi,,-0.58,120.0,taje1237,pee
TAJIO,Tajio,,-0.17,120.0,taji1246,tdj
TALOKI,Taloki,,-4.67,122.83,talo1252,tlk
TARA,Tara,,-1.17,120.0,ledo1238,lew
TOPOIYO,Topoiyo,,-2.08,119.33,topo1243,toy
TODANGA,Todanga,,-5.42,122.67,panc1247,pnp
TOLAKI,Tolaki,,-4.0,122.0,tola1247,lbw
TOLAKI_ASERA,Tolaki Asera,,-4.0,122.0,tola1247,lbw
TOLAKI_KONAWE,Tolaki Konawe,,-4.0,122.0,tola1247,lbw
TOLAKI_LAIWUI,Tolaki Laiwui,,-4.0,122.0,tola1247,lbw
TOLAKI_MEKONGGA,Tolaki Mekongga,,-4.0,122.0,tola1247,lbw
TOLAKI_WIWIRANO,Tolaki Wiwirano,,-4.0,122.0,tola1247,lbw
TOMADINO,Tomadino,,-2.67,122.0,toma1248,tdi
TOMINI,Tomini,,0.58,120.83,tomi1243,txm
TOTOLI,Totoli,,1.17,120.83,toto1304,txe
TUKANG_BESI_NORTHERN,Tukang Besi Northern,,-5.5,123.5,tuka1248,khc
TUKANG_BESI_SOUTHERN,Tukang Besi Southern,,-5.75,123.75,tuka1249,bhq
UMA,Uma,,-1.83,120.0,umaa1242,ppk
WABHULA,Wabhula,,-5.55,122.62,ciac1237,cia
WARU,Waru,,-3.08,121.83,waru1266,wru
WARU_LALOMERUI,Waru Lalomerui,,-3.08,121.83,waru1266,wru
WASUAMBA,Wasuamba,,-5.33,122.67,panc1247,pnp
WAWONII,Wawonii,,-4.08,123.17,wawo1239,wow
WAWONII_MENUI,Wawonii Menui,,-4.08,123.17,wawo1239,wow
WOLIO,Wolio,,-5.5,122.75,woli1241,wlo
WOTU,Wotu,,-2.67,120.92,wotu1240,wtw
KAPAMPANGAN,Kapampangan,,15.33,120.5,pamp1243,pam
SINAUNA,Sinauna,,14.58,121.42,remo1247,agv
ALOR,Alor,,-7.67,124.0,alor1247,aol
ALOR_BARAHUSA_KABIR,Alor Barahusa Kabir,,-7.67,124.0,alor1247,aol
ALOR_KALABAHI,Alor Kalabahi,,-7.67,124.0,alor1247,aol
ALUNE,Alune,,-3.0,128.3,alun1238,alp
AMAHAI,Amahai,,-3.33,128.92,amah1245,amq
ANAKALANG,Anakalang,,-9.75,119.5,anak1240,akg
APUTAI,Aputai,,-7.83,126.5,aput1237,apx
ARGUNI,Arguni,,-2.67,132.6,argu1237,agf
ASILULU,Asilulu,,-3.67,128.0,asil1242,asl
ASILULU_LIMA_RUMAHSOSAL_NUWETETU,Asilulu Lima Rumahsosal Nuwetetu,,-3.67,128.0,asil1242,asl
ASILULU_LIMA_WARAKA,Asilulu Lima Waraka,,-3.67,128.0,asil1242,asl
BAIKENO,Baikeno,,-10.6,124.3,baik1238,bkx
BALILEDO,Baliledo,,-9.75,119.42,wanu1241,wnk
BIMA,Bima,,-8.5,118.67,bima1247,bhp
BOBOT,Bobot,,-3.42,130.17,bobo1254,bty
BONFIA,Bonfia,,-3.25,130.5,masi1266,bnf
BONFIAY,Bonfiay,,-3.25,130.5,masi1266,bnf
BURU_MASARETE,Buru Masarete,,-3.5,126.5,buru1303,mhs
CENTRAL_MASELA,Central Masela,,-8.17,129.83,cent2072,mxz
DAI,Dai,,-7.58,129.67,daii1240,dij
DAWERA_DAWELOOR,Dawera Daweloor,,-7.75,130.0,dawe1237,ddw
DHAO,Dhao,,-10.83,122.67,dhao1237,nfa
DOBEL,Dobel,,-6.25,134.67,dobe1238,kvo
EAST_DAMAR,East Damar,,-7.08,128.58,east2472,dmr
EAST_MASELA,East Masela,,-8.17,129.83,east2462,vme
ELAT_KEI_BESAR,Elat Kei Besar,,-5.67,133.0,band1355,bnd
ELPAPUTIH_SAMASURU_PAULOHIJ,Elpaputih Samasuru Paulohij,,-5.03,127.98,paul1238,plh
ELPAPUTIH_SERAM_1,Elpaputih Seram 1,,-5.03,127.98,paul1238,plh
ELPAPUTIH_SERAM_2,Elpaputih Seram 2,,-5.03,127.98,paul1238,plh
ELPAPUTIH_SERAM_3,Elpaputih Seram 3,,-5.03,127.98,paul1238,plh
EMPLAWAS,Emplawas,,-8.0,129.75,empl1237,emw
ENDE,Ende,,-8.83,121.67,ende1246,end
ERAI,Erai,,-7.83,125.83,iliu1237,ilu
FATAKAI_NUAULU_SERAM,Fatakai Nuaulu Seram,,-3.25,129.17,sout2895,nxl
FORDATA,Fordata,,-6.75,131.5,ford1242,frd
GALOLI,Galoli,,-8.58,125.83,galo1243,gal
GAURA_NGGAURA,Gaura Nggaura,,-9.58,119.08,kodi1247,kod
GESER,Geser,,-4.0,131.17,gese1240,ges
HABU,Habu,,-8.75,125.92,habu1241,hbu
HARUKU,Haruku,,-3.5,128.42,haru1244,hrk
HELONG,Helong,,-10.17,123.5,helo1243,heg
HITU,Hitu,,-3.5,128.17,hitu1239,htu
HUKUMINA,Hukumina,,-3.3,126.1,huku1237,huw
ILIUN,Iliun,,-7.83,125.83,iliu1237,ilu
IMROING,Imroing,,-7.95,129.8,imro1237,imr
KAMBERA,Kambera,,-9.83,120.5,kamb1299,xbr
KAYELI,Kayeli,,-3.42,127.08,kaye1241,kzl
KEDANG,Kedang,,-8.25,123.75,keda1252,ksx
KEI,Kei,,-5.83,132.92,keii1239,kei
KEMAK,Kemak,,-8.92,125.2,kema1243,kem
KEO,Keo,,-8.83,121.25,keoo1238,xxk
KISAR,Kisar,,-8.08,127.12,kisa1266,kje
KOWIAI,Kowiai,,-4.0,133.83,kowi1239,kwh
LAMAHOLOT_ILE_MANDIRI,Lamaholot Ile Mandiri,,-8.25,122.75,lama1277,slp
LAMALERA,Lamalera,,-8.58,123.38,lama1278,lmr
LAMBOYA,Lamboya,,-9.67,119.33,lamb1273,lmy
LARIKE_WAKASIHU,Larike Wakasihu,,-3.0,127.92,lari1255,alo
LETINESE,Letinese,,-8.2,127.67,leti1246,lti
LEWA_KAMBERA,Lewa Kambera,,-9.75,120.08,kamb1299,xbr
LIO,Lio,,-8.58,121.83,lioo1240,ljl
LISELA,Lisela,,-3.33,127.0,lise1239,lcl
LUANG,Luang,,-8.17,128.0,luan1263,lex
MAMBAE,Mambae,,-8.83,125.5,mamb1306,mgm
MAMBORU,Mamboru,,-9.33,119.5,mamb1305,mvd
MANGGARAI,Manggarai,,-8.67,120.33,mang1405,mqy
MANOMBAI,Manombai,,-5.92,134.33,mano1275,woo
MASIWANG,Masiwang,,-3.25,130.5,masi1266,bnf
NAUETE,Nauete,,-8.58,126.75,naue1237,nxa
NGADHA,Ngadha,,-8.83,121.0,ngad1261,nxg
NGAIBOR,Ngaibor,,-6.72,134.07,west2538,txn
NILA,Nila,,-6.75,129.0,nila1244,nil
NORTH_BABAR,North Babar,,-7.83,129.8,nort2860,bcd
NUSA_LAUT,Nusa Laut,,-3.67,128.75,nusa1245,nul
ONIN,Onin,,-2.75,132.41,onin1245,oni
PALUE,Palue,,-8.33,121.75,palu1252,ple
PAULOHI,Paulohi,,-3.25,128.8,paul1238,plh
PELAUW_HARUKU,Pelauw Haruku,,-3.5,128.42,haru1244,hrk
PERAI,Perai,,-7.58,126.6,pera1257,wet
PONDOK,Pondok,,-9.75,119.42,wanu1241,wnk
PROTO_CENTRAL_MALAYO_POLYNESIAN,Proto Central Malayo Polynesian,,-3.13,129.5,,
PROTO_CENTRAL_MALAYO_POLYNESIAN_2,Proto Central Malayo Polynesian 2,,-3.13,129.5,,
PROTO_SUMBA_HAWU,Proto Sumba Hawu,,,,,
ROMA,Roma,,-7.58,127.4,roma1332,rmm
SAPARUA_HARIA,Saparua Haria,,-3.5,127.92,sapa1251,spr
SAPARUA_IHAMAHU,Saparua Ihamahu,,-3.5,127.92,sapa1251,spr
SAPARUA_OUW,Saparua Ouw,,-3.5,127.92,sapa1251,spr
SAPOLEWA_SOOW_KWELE_ULUI_SERAM,Sapolewa Soow Kwele Ului Seram,,-3.0,128.33,alun1238,alp
SAVU,Savu,,-11.5,121.9,sabu1255,hvn
SEKAR,Sekar,,-2.68,132.37,seka1247,skz
SELARU,Selaru,,-8.2,131.0,sela1259,slu
SEPA_INDONESIA,Sepa Indonesia,,-3.33,129.17,sepa1242,spb
SERILI,Serili,,-8.17,129.9,seri1255,sve
SERUA,Serua,,-3.25,129.0,seru1245,srw
SIKA,Sika,,-8.7,122.25,sika1262,ski
SOA,Soa,,-8.7,121.25,soaa1237,ssq
SOBOYO,Soboyo,,-1.62,124.55,tali1262,tlv
SOUTHEAST_BABAR,Southeast Babar,,-8.0,129.8,sout2883,vbb
SOUTHERN_KAMBERA,Southern Kambera,,-9.83,120.17,kamb1299,xbr
TALUR,Talur,,-8.0,126.3,galo1243,gal
TALUTI,Taluti,,-3.42,129.42,telu1263,tlt
TALUTI_LAIMU,Taluti Laimu,,-3.42,129.42,telu1263,tlt
TALUTI_TAMILOUW,Taluti Tamilouw,,-3.42,129.42,telu1263,tlt
TARANGAN_BARAT_FERUNI,Tarangan Barat Feruni,,-6.5,134.17,west2538,txn
TELA_MASBUAR,Tela Masbuar,,-8.0,129.7,tela1241,tvm
TERMANU,Termanu,,-10.67,123.3,term1237,twu
TETUN,Tetun,,-9.0,126.0,tetu1245,tet
TEUN,Teun,,-3.25,129.0,teun1241,tve
TUGUN,Tugun,,-7.72,126.8,tugu1245,tzn
TUKUDEDE,Tukudede,,-8.67,125.33,tuku1254,tkd
TULEHU,Tulehu,,-3.5,128.3,tule1244,tlu
UAB_METO,Uab Meto,,-9.4,124.3,uabm1237,aoz
UJIR,Ujir,,-5.58,134.3,ujir1237,udj
UMBU_RATU_NGGAI_KAMBERA,Umbu Ratu Nggai Kambera,,-9.75,120.25,kamb1299,xbr
URUANGNIRIN,Uruangnirin,,-3.5,132.75,urua1244,urn
WAIMAA,Waimaa,,-8.5,126.33,waim1252,wmh
WANUKAKA,Wanukaka,,-9.75,119.42,wanu1241,wnk
WARU_SERAM,Waru Seram,,-3.39,130.64,gese1240,ges
WATUBELA,Watubela,,-4.5,131.6,watu1247,wah
WEJEWA,Wejewa,,-9.58,119.33,weje1237,wew
WEST_DAMAR,West Damar,,-7.17,128.6,west2548,drn
YAMDENA,Yamdena,,-7.5,131.5,yamd1240,jmd
CHAMORRO,Chamorro,,13.45,144.75,cham1312,cha
AMIS_NATAORAN,Amis Nataoran,,24.0,121.5,nata1254,ais
BASAY,Basay,,24.3,121.4,basa1287,byq
C_AMIS,C Amis,,23.33,121.33,amis1246,ami
FARANG_AMIS,Farang Amis,,23.33,121.33,amis1246,ami
FATAAN_AMIS,Fataan Amis,,23.33,121.33,amis1246,ami
KAVALAN,Kavalan,,24.5,122.0,kava1241,ckv
KAVALAN_2,Kavalan 2,,24.5,122.0,kava1241,ckv
NATAORAN_AMIS,Nataoran Amis,,24.0,121.5,nata1254,ais
SIRAYA,Siraya,,23.0,120.3,sira1267,fos
BANJAR_SARI_ENGGANO,Banjar Sari Enggano,,-5.42,102.25,engg1245,eno
ENGGANO,Enggano,,-5.42,102.25,engg1245,eno
MALAKONI_ENGGANO,Malakoni Enggano,,-5.4,102.27,engg1245,eno
AGTA,Agta,,17.97,121.83,cent2084,agt
AKLANON,Aklanon,,11.58,122.33,akla1241,akl
BANTON_BANTOANON,Banton Bantoanon,,12.5,122.0,bant1288,bno
BATAK,Batak,,10.25,119.08,bata1301,bya
BATAK_PALAWAN,Batak Palawan,,10.25,119.08,bata1301,bya
BINUKID,Binukid,,8.25,124.83,binu1244,bkd
BROOKES_POINT_PALAWAN,Brookes Point Palawan,,8.83,117.92,broo1239,plw
BUHI,Buhi,,13.17,123.5,buhi1243,ubl
BUHINON_ALBAY_BICOLANO,Buhinon Albay Bicolano,,13.17,123.5,buhi1243,ubl
BUOL,Buol,,1.0,121.5,buol1237,blf
BUTUANON,Butuanon,,9.0,125.33,butu1244,btw
CANIPAAN_PALAWAN,Canipaan Palawan,,8.67,117.3,sout2916,plv
CAPIZNON,Capiznon,,11.42,123.0,capi1239,cps
CEBUANO,Cebuano,,10.0,124.0,cebu1242,ceb
CENTRAL_BICOLANO,Central Bicolano,,13.33,123.5,cent2087,bcl
CENTRAL_TAGBANWA,Central Tagbanwa,,10.75,119.42,cent2090,tgt
CUYONON,Cuyonon,,10.33,119.5,cuyo1237,cyo
DARAGA,Daraga,,13.17,123.5,,rbl
DUPANINGAN_AGTA,Dupaningan Agta,,17.83,122.17,dupa1235,duo
GORONTALO,Gorontalo,,0.5,122.0,goro1259,gor
HANUNOO,Hanunoo,,12.33,121.25,hanu1241,hnn
HILIGAYNON,Hiligaynon,,10.25,123.0,hili1240,hil
IRANUN,Iranun,,6.35,116.43,,ilm
IRIGA,Iriga,,13.33,123.33,irig1242,bto
KAGAYANEN,Kagayanen,,10.5,119.83,kaga1256,cgc
KAIDIPANG,Kaidipang,,0.83,123.17,kaid1239,kzp
KALAGAN,Kalagan,,6.42,125.42,taga1268,klg
KALAGAN_KAAGAN,Kalagan Kaagan,,7.08,125.58,kaga1255,kll
KALAGAN_TAGAKAOLO,Kalagan Tagakaolo,,6.42,125.42,taga1268,klg
KINARAY-A,Kinaray-a,,10.83,122.33,kina1250,krj
LEGAZPI,Legazpi,,13.33,123.5,cent2087,bcl
LIBON,Libon,,13.17,123.5,libo1242,lbl
MAGUINDANAO,Maguindanao,,6.83,124.5,magu1243,mdh
MAMANWA,Mamanwa,,9.42,125.5,mama1275,mmn
MANDAYAN_BOSO,Mandayan Boso,,7.33,126.5,kara1489,mry
MANDAYAN_CARAGA,Mandayan Caraga,,7.5,126.42,kara1489,mry
MANDAYAN_ISLAM_PISO,Mandayan Islam Piso,,6.83,125.17,kala1388,kqe
MANIDE,Manide,,14.17,122.83,cama1250,abd
MANOBO_ATA,Manobo Ata,,7.67,125.5,atam1240,atd
MANOBO_DIBABAWON,Manobo Dibabawon,,7.83,126.0,diba1242,mbd
MANOBO_ILIANEN,Manobo Ilianen,,7.33,124.83,ilia1236,mbi
MANOBO_KALAMANSIG_COTABATO,Manobo Kalamansig Cotabato,,6.08,124.83,cota1241,mta
MANOBO_SARANGANI,Manobo Sarangani,,5.83,125.42,sara1327,mbs
MANOBO_TIGWA,Manobo Tigwa,,7.67,125.08,mati1250,mbt
MANOBO_WESTERN_BUKIDNON,Manobo Western Bukidnon,,7.67,124.83,west2555,mbb
MANSAKA,Mansaka,,7.0,126.17,mans1262,msk
MANSAKA_2,Mansaka 2,,7.0,126.17,mans1262,msk
MARANAO,Maranao,,7.83,124.3,mara1404,mrw
MARINDUQUE_TAGALOG,Marinduque Tagalog,,15.0,121.0,taga1270,tgl
MASBATENYO,Masbatenyo,,12.58,123.58,masb1238,msb
MOLBOG,Molbog,,8.0,117.33,molb1237,pwm
MOLBOG_2,Molbog 2,,8.0,117.33,molb1237,pwm
MONGONDOW,Mongondow,,0.67,124.0,mong1342,mog
MORO_MAGINDANAU,Moro Magindanau,,6.83,124.5,magu1243,mdh
NAGA,Naga,,13.33,123.5,cent2087,bcl
NORTHERN_CATANDUANES,Northern Catanduanes,,13.92,124.25,nort2883,cts
NORTHERN_SORSOGON,Northern Sorsogon,,12.92,124.0,masb1237,bks
OAS,Oas,,13.17,123.5,,fbl
PALAWANO_BATAK,Palawano Batak,,8.83,117.9,broo1239,plw
PROTO_BISAYAN,Proto Bisayan,,,,,
PROTO_EAST_MINDANO,Proto East Mindano,,,,,
PROTO_MANOBO,Proto Manobo,,,,,
PROTO_PALAWAN,Proto Palawan,,8.67,117.3,,
PROTO_SOUTH_EAST_MINDANAO,Proto South East Mindanao,,,,,
QUEZON_PALAWAN,Quezon Palawan,,9.17,118.0,cent2091,plc
RATAGNON,Ratagnon,,12.28,121.19,rata1245,btn
ROMBLOMANON_1,Romblomanon 1,,12.42,122.42,romb1245,rol
ROMBLOMANON_2,Romblomanon 2,,12.42,122.42,romb1245,rol
SOGODNIN_BORACAY,Sogodnin Boracay,,11.15,122.51,atii1237,atk
SOUTHERN_CATANDUANES,Southern Catanduanes,,13.67,124.25,sout2912,bln
SOUTHERN_SORSOGON,Southern Sorsogon,,12.58,124.0,wara1299,srv
SOUTHWEST_PALAWANO,Southwest Palawano,,8.67,117.3,sout2916,plv
SUBANON_SIOCON,Subanon Siocon,,7.67,122.33,west2557,suc
SUBANUN_SINDANGAN,Subanun Sindangan,,8.0,123.0,cent2089,syb
SURIGAONON,Surigaonon,,9.0,126.0,suri1273,sgd
TAGABAWA,Tagabawa,,7.0,125.08,taga1272,bgs
TAGALOG,Tagalog,,15.0,121.0,taga1270,tgl
TAGBANUA_ABORLAN,Tagbanua Aborlan,,9.45,118.5,tagb1258,tbw
TAGBANWA_ABORLAN,Tagbanwa Aborlan,,9.45,118.5,tagb1258,tbw
TAGBANWA_KALAMIAN,Tagbanwa Kalamian,,12.0,120.0,cala1258,tbk
TAUSUG,Tausug,,6.0,121.0,taus1251,tsg
TAUT_BATU,Taut Batu,,9.17,118.0,cent2091,plc
UMIRAY_DUMAGET_AGTA,Umiray Dumaget Agta,,14.87,121.55,umir1236,due
WARAY_WARAY,Waray Waray,,12.0,125.0,wara1300,war
MALANG,Malang,,-7.97,112.62,java1254,jav
OLD_JAVANESE,Old Javanese,,-7.0,111.0,kawi1241,kaw
OLD_OR_MIDDLE_JAVANESE,Old Or Middle Javanese,,-7.0,111.0,,
TENGGER_NGADAS,Tengger Ngadas,,-7.92,112.5,teng1272,tes
YOGYAKARTA,Yogyakarta,,-7.81,110.37,java1254,jav
BUKAT,Bukat,,1.17,113.33,buka1261,bvk
LONG_ANAP_KENYAH,Long Anap Kenyah,,3.0,115.33,main1275,xkl
MODANG,Modang,,0.92,115.4,moda1244,mxd
REJANG_KAYAN,Rejang Kayan,,2.66,114.32,reja1241,ree
SEBOP_KENYAH,Sebop Kenyah,,3.45,114.1,sebo1238,sib
SEGAI,Segai,,1.92,116.6,sega1243,sge
ABUNG_SUKADANA_LAMPUNG_NYO,Abung Sukadana Lampung Nyo,,-4.67,105.5,lamp1242,abl
ADUMANIS_ULU_KOMERING,Adumanis Ulu Komering,,-4.0,105.0,kome1238,kge
BELALAU_LAMPUNG_API,Belalau Lampung Api,,-5.0,105.0,lamp1243,ljp
DAYA_LAMPUNG_API,Daya Lampung Api,,-5.0,105.0,lamp1243,ljp
ILIR_KOMERING,Ilir Komering,,-4.0,105.0,kome1238,kge
JABUNG_LAMPUNG_API,Jabung Lampung Api,,-5.0,105.0,lamp1243,ljp
KALIANDA_LAMPUNG_API,Kalianda Lampung Api,,-5.0,105.0,lamp1243,ljp
KAYU_AGUNG_ASLI_KOMERING,Kayu Agung Asli Komering,,-4.0,105.0,kome1238,kge
KAYU_AGUNG_PENDATANG_KOMERING,Kayu Agung Pendatang Komering,,-4.0,105.0,kome1238,kge
KOMERING,Komering,,-4.0,105.0,kome1238,kge
KOTA_AGUNG_LAMPUNG_API,Kota Agung Lampung Api,,-5.0,105.0,lamp1243,ljp
KRUI_LAMPUNG_API,Krui Lampung Api,,-5.0,105.0,lamp1243,ljp
LAMPUNG,Lampung,,-5.0,105.0,lamp1243,ljp
LAMPUNG_NYO_ABUNG_KOTABUMI,Lampung Nyo Abung Kotabumi,,-4.67,105.5,lamp1242,abl
LAMPUNG_NYO_MELINTING,Lampung Nyo Melinting,,-4.67,105.5,lamp1242,abl
MENGGALA_TULANG_BAWANG_LAMPUNG_NYO,Menggala Tulang Bawang Lampung Nyo,,-4.67,105.5,lamp1242,abl
PERJAYA_ULU_KOMERING,Perjaya Ulu Komering,,-4.0,105.0,kome1238,kge
PROTO_LAMPUNG,Proto Lampung,,-5.45,104.95,,
PUBIAN_LAMPUNG_API,Pubian Lampung Api,,-5.0,105.0,lamp1243,ljp
RANAU_LAMPUNG_API,Ranau Lampung Api,,-5.0,105.0,lamp1243,ljp
SUKAU_LAMPUNG_API,Sukau Lampung Api,,-5.0,105.0,lamp1243,ljp
SUNGKAI_LAMPUNG_API,Sungkai Lampung Api,,-5.0,105.0,lamp1243,ljp
TALANG_PADANG_LAMPUNG_API,Talang Padang Lampung Api,,-5.0,105.0,lamp1243,ljp
WAY_KANAN_LAMPUNG_API,Way Kanan Lampung Api,,-5.0,105.0,lamp1243,ljp
WAY_LIMA_LAMPUNG_API,Way Lima Lampung Api,,-5.0,105.0,lamp1243,ljp
BEKATI,Bekati,,1.33,109.5,beka1241,bei
BIATAH_BIDAYUH,Biatah Bidayuh,,1.25,110.0,biat1246,bth
BIDAYUH_BAU,Bidayuh Bau,,1.44,110.06,baub1235,sne
BUKAR_SADONG_BIDAYUH,Bukar Sadong Bidayuh,,1.25,111.0,buka1257,sdo
KUALAN,Kualan,,-0.42,110.42,sema1269,sdm
LARA,Lara,,1.58,109.67,rara1235,lra
SINGHI,Singhi,,1.5,110.17,baub1235,sne
AI_BANDA,Ai Banda,,-4.52,129.77,band1353,bpq
AMBON_MALEIS,Ambon Maleis,,-3.83,128.17,ambo1250,abs
AMBONESE_MALAY,Ambonese Malay,,-3.83,128.2,ambo1250,abs
ACEH,Aceh,,5.5,95.5,achi1257,ace
BALI,Bali,,-8.33,115.25,bali1278,ban
BANJARESE_MALAY,Banjarese Malay,,-1.0,116.5,banj1239,bjn
BESEMAH,Besemah,,-4.17,103.5,cent2053,pse
BRUNEI,Brunei,,4.94,114.94,brun1242,kxd
CHAM_EASTERN,Cham Eastern,,11.33,108.5,east2563,cjm
CHAM_WESTERN,Cham Western,,12.0,105.0,west2650,cja
CHRU,Chru,,11.5,108.5,chru1239,cje
DELANG,Delang,,-2.2,112.0,mala1480,xdy
IBAN,Iban,,2.0,112.0,iban1264,iba
INDONESIAN_JAKARTA,Indonesian Jakarta,,-6.17,106.75,indo1316,ind
INDONESIAN,Indonesian,,0.0,106.0,indo1316,ind
INDONESIAN_2,Indonesian 2,,0.0,106.0,indo1316,ind
JAMBI_MALAY,Jambi Malay,,-1.67,103.0,jamb1236,jax
JARAI,Jarai,,14.0,107.92,jara1266,jra
KERINCI,Kerinci,,-1.75,101.25,keri1250,kvr
KERINCI_2,Kerinci 2,,-1.75,101.25,keri1250,kvr
KUBU,Kubu,,-2.42,102.17,kubu1239,kvb
KUPANG_MALAY,Kupang Malay,,-10.18,123.58,kupa1239,mkn
LOM,Lom,,-1.67,105.92,bang1365,mfb
LUBU,Lubu,,0.67,99.75,lubu1241,lcf
MADURESE,Madurese,,-7.0,113.5,nucl1460,mad
MALAY,Malay,,3.0,102.0,mala1479,zlm
MALAY_PATTANI,Malay Pattani,,6.42,101.58,patt1249,mfa
MANADONESE,Manadonese,,1.5,124.83,mala1481,xmm
MINANGKABAU,Minangkabau,,-1.0,101.0,mina1268,min
MUALANG,Mualang,,0.5,111.0,mual1241,mtd
NORTHERN_ROGLAI,Northern Roglai,,12.17,108.83,nort2994,rog
OGAN,Ogan,,-3.25,105.0,cent2053,pse
PALEMBANG_MALAY,Palembang Malay,,3.0,102.0,mala1479,zlm
PROTO_CHAMIC,Proto Chamic,,,,,
PROTO_CHAMIC_2,Proto Chamic 2,,,,,
PROTO_MALAYIC,Proto Malayic,,,,,
RADE,Rade,,13.0,108.5,rade1240,rad
REMUN,Remun,,1.09,110.67,remu1237,lkj
